word,ipa,ARPAbet
rodolfo,r o d ɔ l f o,R OH D AO L F OH
rodrigo,r o d r i ɡ o,R OH D R IH G OH
roentgenio,r e n t ɡ ɛ n j o,R EH N T G EH N Y OH
roentgenio,r ø n t ɡ ɛ n j o,R N T G EH N Y OH
roero,r o ɛ r o,R OH EH R OH
roggero,r o d d͡ʒ ɛ r o,R OH D JH EH R OH
rogito,r ɔ d ʒ i t o,R AO D ZH IH T OH
rogna,r o ɲ ɲ a,R OH AE
rognone,r o ɲ ɲ o n e,R OH OH N EH
rogo,r ɔ ɡ o,R AO G OH
roma,r o m a,R OH M AE
romagna,r o m a ɲ ɲ a,R OH M AE AE
romanesco,r o m a n e s k o,R OH M AE N EH S K OH
romania,r o m a n i a,R OH M AE N IH AE
romano,r o m a n o,R OH M AE N OH
romanziere,r o m a n d͡z j e r e,R OH M AE N Y EH R EH
romanzo,r o m a n d͡z o,R OH M AE N OH
rombico,r o m b i k o,R OH M B IH K OH
rombicosidodecaedri,r o m b i k o s i d o d e k a ɛ d r i,R OH M B IH K OH S IH D OH D EH K AE EH D R IH
rombicosidodecaedro,r o m b i k o s i d o d e k a ɛ d r o,R OH M B IH K OH S IH D OH D EH K AE EH D R OH
rombicubottaedri,r o m b i k u b o t t a ɛ d r i,R OH M B IH K UW B OH T T AE EH D R IH
rombicubottaedro,r o m b i k u b o t t a ɛ d r o,R OH M B IH K UW B OH T T AE EH D R OH
rombododecaedri,r o m b o d o d e k a ɛ d r i,R OH M B OH D OH D EH K AE EH D R IH
romeno,r o m ɛ n o,R OH M EH N OH
romeo,r o m ɛ o,R OH M EH OH
rompere,r ɔ m p e r e,R AO M P EH R EH
ronca,r o n k a,R OH N K AE
roncare,r o n k a r e,R OH N K AE R EH
ronco,r o n k o,R OH N K OH
roncola,r o n k o l a,R OH N K OH L AE
roncolare,r o n k o l a r e,R OH N K OH L AE R EH
roncolata,r o n k o l a t a,R OH N K OH L AE T AE
roncolatura,r o n k o l a t u r a,R OH N K OH L AE T UW R AE
roncolo,r o n k o l o,R OH N K OH L OH
ronda,r o n d a,R OH N D AE
ronzino,r o n d͡z i n o,R OH N IH N OH
ronzio,r o n t͡s i o,R OH N IH OH
rorante,r o r a n t e,R OH R AE N T EH
rorare,r o r a r e,R OH R AE R EH
rosa,r o z a,R OH Z AE
rosa,r ɔ z a,R AO Z AE
roscido,r ɔ ʃ ʃ i d o,R AO SH SH IH D OH
rosignolo,r o z i ɲ ɔ l o,R OH Z IH AO L OH
rosignuolo,r o z i ɲ w ɔ l o,R OH Z IH W AO L OH
rosmarino,r o s m a r i n o,R OH S M AE R IH N OH
rosolia,r o z o l i a,R OH Z OH L IH AE
rospo,r ɔ s p o,R AO S P OH
rossa,r o s s a,R OH S S AE
rosse,r o s s e,R OH S S EH
rossi,r o s s i,R OH S S IH
rosso,r o s s o,R OH S S OH
rota,r ɔ t a,R AO T AE
rotacismo,r o t a t͡ʃ i s m o,R OH T AE CH IH S M OH
rotolare,r o t o l a r e,R OH T OH L AE R EH
rotonda,r o t o n d a,R OH T OH N D AE
rottame,r o t t a m e,R OH T T AE M EH
rotto,r o t t o,R OH T T OH
rousseauiano,r u s s o j a n o,R UW S S OH Y AE N OH
roventare,r o v e n t a r e,R OH V EH N T AE R EH
rovente,r o v ɛ n t e,R OH V EH N T EH
roventino,r o v e n t i n o,R OH V EH N T IH N OH
roventino,r o v ɛ n t i n o,R OH V EH N T IH N OH
rovere,r o v e r e,R OH V EH R EH
rovina,r o v i n a,R OH V IH N AE
rovinare,r o v i n a r e,R OH V IH N AE R EH
rovistare,r o v i s t a r e,R OH V IH S T AE R EH
rovo,r o v o,R OH V OH
rozzezza,r o d d͡z e t t͡s a,R OH D EH T AE
rozzo,r o d d͡z o,R OH D OH
rozzore,r o d d͡z o r e,R OH D OH R EH
rozzume,r o d d͡z u m e,R OH D UW M EH
rubacchiare,r u b a k k j a r e,R UW B AE K K Y AE R EH
rubato,r u b a t o,R UW B AE T OH
rubbiolo,r u b b j ɔ l o,R UW B B Y AO L OH
rubecchio,r u b e k k j o,R UW B EH K K Y OH
rubente,r u b ɛ n t e,R UW B EH N T EH
rubescente,r u b e ʃ ʃ ɛ n t e,R UW B EH SH SH EH N T EH
rubidio,r u b i d j o,R UW B IH D Y OH
rubiglio,r u b i ʎ ʎ o,R UW B IH OH
rubino,r u b i n o,R UW B IH N OH
rubrica,r u b r i k a,R UW B R IH K AE
rubro,r u b r o,R UW B R OH
ruca,r u k a,R UW K AE
ruchetta,r u k e tː a,R UW K EH T AE
rucola,r u k o l a,R UW K OH L AE
rufo,r u f o,R UW F OH
rufola,r u f o l a,R UW F OH L AE
ruggeri,r u d d͡ʒ ɛ r i,R UW D JH EH R IH
ruggero,r u d d͡ʒ ɛ r o,R UW D JH EH R OH
ruggiero,r u d d͡ʒ ɛ r o,R UW D JH EH R OH
rughetta,r u ɡ e t t a,R UW G EH T T AE
rugiada,r u d͡ʒ a d a,R UW JH AE D AE
rugnare,r u ɲ ɲ a r e,R UW AE R EH
rugumare,r u ɡ u m a r e,R UW G UW M AE R EH
ruina,r u i n a,R UW IH N AE
rullante,r u l l a n t e,R UW L L AE N T EH
rumeno,r u m ɛ n o,R UW M EH N OH
rumoroso,r u m o r o z o,R UW M OH R OH Z OH
ruolo,r w ɔ l o,R W AO L OH
ruota,r w ɔ t a,R W AO T AE
ruotare,r w o t a r e,R W OH T AE R EH
rupestre,r u p ɛ s t r e,R UW P EH S T R EH
rupia,r u p i a,R UW P IH AE
rupia,r u p j a,R UW P Y AE
rurale,r u r a l e,R UW R AE L EH
ruralità,r u r a l i t a,R UW R AE L IH T AE
rusignolo,r u z i ɲ ɔ l o,R UW Z IH AO L OH
rusignuolo,r u z i ɲ w ɔ l o,R UW Z IH W AO L OH
russa,r u s s a,R UW S S AE
russare,r u s s a r e,R UW S S AE R EH
russia,r u s s j a,R UW S S Y AE
russo,r u s s o,R UW S S OH
rusticano,r u s t i k a n o,R UW S T IH K AE N OH
rustico,r u s t i k o,R UW S T IH K OH
rutenio,r u t ɛ n j o,R UW T EH N Y OH
rutherfordio,r a d e r f ɔ r d j o,R AE D EH R F AO R D Y OH
rutherfordio,r a t e r f ɔ r d j o,R AE T EH R F AO R D Y OH
rutherfordio,r u t e r f ɔ r d j o,R UW T EH R F AO R D Y OH
rutilo,r u t i l o,R UW T IH L OH
rutto,r u t t o,R UW T T OH
ruvido,r u v i d o,R UW V IH D OH
ruzzare,r u d d͡z a r e,R UW D AE R EH
ruzzo,r u d d͡z o,R UW D OH
s,s,S
s,z,Z
s,ɛ s s e,EH S S EH
saba,s a b a,S AE B AE
sabadiglia,s a b a d i ʎ ʎ a,S AE B AE D IH AE
sabato,s a b a t o,S AE B AE T OH
sabbatico,s a b b a t i k o,S AE B B AE T IH K OH
sabbato,s a b b a t o,S AE B B AE T OH
sabbia,s a b b j a,S AE B B Y AE
sabbietta,s a b b j e t t a,S AE B B Y EH T T AE
sabra,s a b r a,S AE B R AE
sabre,s a b r e,S AE B R EH
sacca,s a k k a,S AE K K AE
saccaia,s a k k a j a,S AE K K AE Y AE
saccaro,s a k k a r o,S AE K K AE R OH
saccente,s a t t͡ʃ ɛ n t e,S AE T CH EH N T EH
saccheggiare,s a k k e d d͡ʒ a r e,S AE K K EH D JH AE R EH
saccobronco,s a k k o b r o n k o,S AE K K OH B R OH N K OH
saccoccia,s a k k ɔ t t͡ʃ a,S AE K K AO T CH AE
saccocciata,s a k k o t t͡ʃ a t a,S AE K K OH T CH AE T AE
sacerdotessa,s a t͡ʃ e r d o t e s s a,S AE CH EH R D OH T EH S S AE
sacrare,s a k r a r e,S AE K R AE R EH
sacrificare,s a k r i f i k a r e,S AE K R IH F IH K AE R EH
sacrificio,s a k r i f i t͡ʃ o,S AE K R IH F IH CH OH
sacrifico,s a k r i f i k o,S AE K R IH F IH K OH
sacrilegio,s a k r i l ɛ d͡ʒ o,S AE K R IH L EH JH OH
sacrilego,s a k r i l e ɡ o,S AE K R IH L EH G OH
sacro,s a k r o,S AE K R OH
saetta,s a e t t a,S AE EH T T AE
saga,s a ɡ a,S AE G AE
sagace,s a ɡ a t͡ʃ e,S AE G AE CH EH
saggio,s a d d͡ʒ o,S AE D JH OH
sago,s a ɡ o,S AE G OH
sagola,s a ɡ o l a,S AE G OH L AE
sagoma,s a ɡ o m a,S AE G OH M AE
sahara,s a a r a,S AE AE R AE
sahariano,s a a r j a n o,S AE AE R Y AE N OH
sakè,s a k ɛ,S AE K EH
salace,s a l a t͡ʃ e,S AE L AE CH EH
salamandra,s a l a m a n d r a,S AE L AE M AE N D R AE
salame,s a l a m e,S AE L AE M EH
salamelecco,s a l a m e l ɛ k k o,S AE L AE M EH L EH K K OH
salamoia,s a l a m ɔ j a,S AE L AE M AO Y AE
salante,s a l a n t e,S AE L AE N T EH
salare,s a l a r e,S AE L AE R EH
salasso,s a l a s s o,S AE L AE S S OH
salatissimo,s a l a t i s s i m o,S AE L AE T IH S S IH M OH
salatura,s a l a t u r a,S AE L AE T UW R AE
salceto,s a l t͡ʃ e t o,S AE L CH EH T OH
saldatura,s a l d a t u r a,S AE L D AE T UW R AE
sale,s a l e,S AE L EH
salerno,s a l ɛ r n o,S AE L EH R N OH
salice,s a l i t͡ʃ e,S AE L IH CH EH
saliceto,s a l i t͡ʃ e t o,S AE L IH CH EH T OH
salita,s a l i t a,S AE L IH T AE
saliva,s a l i v a,S AE L IH V AE
salma,s a l m a,S AE L M AE
salmo,s a l m o,S AE L M OH
salmonare,s a l m o n a r e,S AE L M OH N AE R EH
salmonato,s a l m o n a t o,S AE L M OH N AE T OH
salmonatura,s a l m o n a t u r a,S AE L M OH N AE T UW R AE
salmone,s a l m o n e,S AE L M OH N EH
salmonicoltura,s a l m o n i k o l t u r a,S AE L M OH N IH K OH L T UW R AE
salmonicultura,s a l m o n i k u l t u r a,S AE L M OH N IH K UW L T UW R AE
salmonide,s a l m ɔ n i d e,S AE L M AO N IH D EH
salmonidi,s a l m ɔ n i d i,S AE L M AO N IH D IH
salone,s a l ɔ n e,S AE L AO N EH
salotto,s a l ɔ t t o,S AE L AO T T OH
salpare,s a l p a r e,S AE L P AE R EH
salpareti,s a l p a r e t i,S AE L P AE R EH T IH
salsa,s a l s a,S AE L S AE
salsiccia,s a l s i t t͡ʃ a,S AE L S IH T CH AE
saltabecca,s a l t a b e k k a,S AE L T AE B EH K K AE
saltabecche,s a l t a b e k k e,S AE L T AE B EH K K EH
saltare,s a l t a r e,S AE L T AE R EH
saltimbanca,s a l t i m b a n k a,S AE L T IH M B AE N K AE
saltimbanco,s a l t i m b a n k o,S AE L T IH M B AE N K OH
salto,s a l t o,S AE L T OH
saltuario,s a l t w a r j o,S AE L T W AE R Y OH
salubre,s a l uː b r e,S AE L UW B R EH
salume,s a l u m e,S AE L UW M EH
salumeria,s a l u m e r i a,S AE L UW M EH R IH AE
salutare,s a l u t a r e,S AE L UW T AE R EH
salute,s a l u t e,S AE L UW T EH
salvacondotto,s a l v a k o n d o t t o,S AE L V AE K OH N D OH T T OH
salvagente,s a l v a d͡ʒ ɛ n t e,S AE L V AE JH EH N T EH
salvaggio,s a l v a d d͡ʒ o,S AE L V AE D JH OH
salvataggio,s a l v a t a d d͡ʒ o,S AE L V AE T AE D JH OH
salvatore,s a l v a t o r e,S AE L V AE T OH R EH
salvazione,s a l v a t t͡s j o n e,S AE L V AE T Y OH N EH
salve,s a l v e,S AE L V EH
salvietta,s a l v j e t t a,S AE L V Y EH T T AE
salvo,s a l v o,S AE L V OH
samaritano,s a m a r i t a n o,S AE M AE R IH T AE N OH
samba,s a m b a,S AE M B AE
sambodromo,s a m b ɔ d r o m o,S AE M B AO D R OH M OH
sambuca,s a m b u k a,S AE M B UW K AE
sambuco,s a m b u k o,S AE M B UW K OH
sampietro,s a m p j ɛ t r o,S AE M P Y EH T R OH
samurai,s a m u r a i,S AE M UW R AE IH
sanativo,s a n a t i v o,S AE N AE T IH V OH
sanazione,s a n a t t͡s j o n e,S AE N AE T Y OH N EH
sancire,s a n t͡ʃ i r e,S AE N CH IH R EH
sanculottide,s a n k u l ɔ t t i d e,S AE N K UW L AO T T IH D EH
sandro,s a n d r o,S AE N D R OH
sandwich,s ɛ n d w i t ʃ,S EH N D W IH T SH
sangria,s a n ɡ r i a,S AE N G R IH AE
sangue,s a n ɡ w e,S AE N G W EH
sanguificare,s a n ɡ w i f i k a r e,S AE N G W IH F IH K AE R EH
sanguificarsi,s a n ɡ w i f i k a r s i,S AE N G W IH F IH K AE R S IH
sanguine,s a n ɡ w i n e,S AE N G W IH N EH
sanguinella,s a n ɡ w i n ɛ l l a,S AE N G W IH N EH L L AE
sanguinello,s a n ɡ w i n ɛ l l o,S AE N G W IH N EH L L OH
sanità,s a n i t a,S AE N IH T AE
sanna,s a n n a,S AE N N AE
sannuto,s a n n u t o,S AE N N UW T OH
sano,s a n o,S AE N OH
sanremo,s a n r ɛ m o,S AE N R EH M OH
sansa,s a n s a,S AE N S AE
sansificio,s a n s i f i t͡ʃ o,S AE N S IH F IH CH OH
santippe,s a n t i pː e,S AE N T IH P EH
santità,s a n t i t a,S AE N T IH T AE
santoreggia,s a n t o r e d d͡ʒ a,S AE N T OH R EH D JH AE
sanza,s a n t͡s a,S AE N AE
sapa,s a p a,S AE P AE
sapendoti,s a p ɛ n d o t i,S AE P EH N D OH T IH
sapere,s a p e r e,S AE P EH R EH
sapiente,s a p j ɛ n t e,S AE P Y EH N T EH
sapienza,s a p j ɛ n t s a,S AE P Y EH N T S AE
sapone,s a p o n e,S AE P OH N EH
saponetta,s a p o n e t t a,S AE P OH N EH T T AE
saponificio,s a p o n i f i t͡ʃ o,S AE P OH N IH F IH CH OH
saporare,s a p o r a r e,S AE P OH R AE R EH
sapore,s a p o r e,S AE P OH R EH
saporito,s a p o r i t o,S AE P OH R IH T OH
saracinesca,s a r a t͡ʃ i n e s k a,S AE R AE CH IH N EH S K AE
sarago,s a r a ɡ o,S AE R AE G OH
sarcasmo,s a r k a s m o,S AE R K AE S M OH
sarcastico,s a r k a s t i k o,S AE R K AE S T IH K OH
sarchiare,s a r k j a r e,S AE R K Y AE R EH
sarcofago,s a r k ɔ f a ɡ o,S AE R K AO F AE G OH
sardegna,s a r d e ɲ ɲ a,S AE R D EH AE
sardesco,s a r d e s k o,S AE R D EH S K OH
sardina,s a r d i n a,S AE R D IH N AE
sarei,s a r ɛ i̯,S AE R EH IH
sargasso,s a r ɡ a s s o,S AE R G AE S S OH
sargia,s a r d͡ʒ a,S AE R JH AE
sargo,s a r ɡ o,S AE R G OH
sartia,s a r t j a,S AE R T Y AE
sartoria,s a r t o r i a,S AE R T OH R IH AE
sashimi,s a ʃ ʃ i m i,S AE SH SH IH M IH
sassari,s a s s a r i,S AE S S AE R IH
sasso,s a s s o,S AE S S OH
sassofono,s a s s ɔ f o n o,S AE S S AO F OH N OH
sassonia,s a s s o n j a,S AE S S OH N Y AE
satanista,s a t a n i s t a,S AE T AE N IH S T AE
satellite,s a t ɛ l l i t e,S AE T EH L L IH T EH
satira,s a t i r a,S AE T IH R AE
satireggiare,s a t i r e d͡ː ʒ a r e,S AE T IH R EH D ZH AE R EH
satirico,s a t i r i k o,S AE T IH R IH K OH
satisfare,s a t i s f a r e,S AE T IH S F AE R EH
satisfatto,s a t i s f a t t o,S AE T IH S F AE T T OH
satrapo,s a t r a p o,S AE T R AE P OH
satsuma,s a t t s u m a,S AE T T S UW M AE
satura,s a t u r a,S AE T UW R AE
saturai,s a t u r a i,S AE T UW R AE IH
saturando,s a t u r a n d o,S AE T UW R AE N D OH
saturasse,s a t u r a s s e,S AE T UW R AE S S EH
saturaste,s a t u r a s t e,S AE T UW R AE S T EH
saturata,s a t u r a t a,S AE T UW R AE T AE
saturate,s a t u r a t e,S AE T UW R AE T EH
saturati,s a t u r a t i,S AE T UW R AE T IH
saturato,s a t u r a t o,S AE T UW R AE T OH
saturava,s a t u r a v a,S AE T UW R AE V AE
sature,s a t u r e,S AE T UW R EH
saturi,s a t u r i,S AE T UW R IH
saturno,s a t u r n o,S AE T UW R N OH
saturo,s a t u r o,S AE T UW R OH
saussurea,s o s s u r e̯ a,S OH S S UW R EH AE
savio,s a v j o,S AE V Y OH
savoiardi,s a v o j a r d i,S AE V OH Y AE R D IH
savoreggia,s a v o r e d d͡ʒ a,S AE V OH R EH D JH AE
sbacchettare,z b a k k e t t a r e,Z B AE K K EH T T AE R EH
sbacchettata,z b a k k e t t a t a,Z B AE K K EH T T AE T AE
sbacchettatura,z b a k k e t t a t u r a,Z B AE K K EH T T AE T UW R AE
sbadacchiare,s b a d a k k j a r e,S B AE D AE K K Y AE R EH
sbadacchio,s b a d a k k j o,S B AE D AE K K Y OH
sbadagliare,z b a d a ʎ ʎ a r e,Z B AE D AE AE R EH
sbadato,z b a d a t o,Z B AE D AE T OH
sbadigliare,z b a d i ʎ ʎ a r e,Z B AE D IH AE R EH
sbadiglio,s b a d i ʎ o,S B AE D IH OH
sbadigliò,s b a d i ʎ ɔ,S B AE D IH AO
sbafare,s b a f a r e,S B AE F AE R EH
sbafo,z b a f o,Z B AE F OH
sbagliato,z b a ʎ ʎ a t o,Z B AE AE T OH
sbaglio,s b a ʎ ʎ o,S B AE OH
sbarazzare,z b a r a t t s a r e,Z B AE R AE T T S AE R EH
sbarazzino,z b a r a t t͡s i n o,Z B AE R AE T IH N OH
sbarra,z b a r r a,Z B AE R R AE
sbarrare,z b a r r a r e,Z B AE R R AE R EH
sbassatura,s b a s s a t u r a,S B AE S S AE T UW R AE
sbatufolare,s b a t u f o l a r e,S B AE T UW F OH L AE R EH
sbavigliare,z b a v i ʎ ʎ a r e,Z B AE V IH AE R EH
sbeffe,s b ɛ f f e,S B EH F F EH
sberleffo,z b e r l ɛ f f o,Z B EH R L EH F F OH
sbiadire,z b j a d i r e,Z B Y AE D IH R EH
sbiecano,s b j ɛ k a n o,S B Y EH K AE N OH
sbiennare,s b i e n n a r e,S B IH EH N N AE R EH
sbirro,z b i r r o,Z B IH R R OH
sbloccare,s b l o k k a r e,S B L OH K K AE R EH
sbloccarsi,s b l o kː a r s i,S B L OH K AE R S IH
sbobba,s b ɔ b b a,S B AO B B AE
sbobinare,s b o b i n a r e,S B OH B IH N AE R EH
sbolgiare,s b o l d͡ʒ a r e,S B OH L JH AE R EH
sbragare,s b r a ɡ a r e,S B R AE G AE R EH
sbramare,s b r a m a r e,S B R AE M AE R EH
sbranare,z b r a n a r e,Z B R AE N AE R EH
sbrinare,z b r i n a r e,Z B R IH N AE R EH
sbrino,z b r i n o,Z B R IH N OH
sbrisolona,z b r i z o l o n a,Z B R IH Z OH L OH N AE
sbrisolona,z b r i z o l ɔ n a,Z B R IH Z OH L AO N AE
sbrodare,s b r o d a r e,S B R OH D AE R EH
sbroncare,s b r o n k a r e,S B R OH N K AE R EH
sbronzo,z b r o n t s o,Z B R OH N T S OH
sbudellare,z b u d e l l a r e,Z B UW D EH L L AE R EH
scabbia,s k a b b j a,S K AE B B Y AE
scacchi,s k a k k i,S K AE K K IH
scacco,s k a k k o,S K AE K K OH
scaciato,s k a t͡ʃ a t o,S K AE CH AE T OH
scadere,s k a d e r e,S K AE D EH R EH
scaduto,s k a d u t o,S K AE D UW T OH
scafa,s k a f a,S K AE F AE
scafe,s k a f e,S K AE F EH
scafista,s k a f i s t a,S K AE F IH S T AE
scaggia,s k a d d͡ʒ a,S K AE D JH AE
scagionare,s k a d͡ʒ o n a r e,S K AE JH OH N AE R EH
scaglia,s k a ʎ ʎ a,S K AE AE
scagno,s k a ɲ ɲ o,S K AE OH
scala,s k a l a,S K AE L AE
scaldino,s k a l d i n o,S K AE L D IH N OH
scaleo,s k a l ɛ o,S K AE L EH OH
scalfiggere,s k a l f i d d͡ʒ e r e,S K AE L F IH D JH EH R EH
scali,s k a l i,S K AE L IH
scalo,s k a l o,S K AE L OH
scalogno,s k a l o ɲ ɲ o,S K AE L OH OH
scalpello,s k a l p ɛ l l o,S K AE L P EH L L OH
scalpore,s k a l p o r e,S K AE L P OH R EH
scambiatori,s k a m b j a t o r i,S K AE M B Y AE T OH R IH
scammonea,s k a m m o n ɛ a̯,S K AE M M OH N EH AE
scamone,s k a m o n e,S K AE M OH N EH
scamonea,s k a m o n ɛ a̯,S K AE M OH N EH AE
scamonio,s k a m ɔ n j o,S K AE M AO N Y OH
scamorza,s k a m ɔ r t͡s a,S K AE M AO R AE
scampare,s k a m p a r e,S K AE M P AE R EH
scampo,s k a m p o,S K AE M P OH
scandalizzarsi,s k a n d a l i d͡ː z a r s i,S K AE N D AE L IH D Z AE R S IH
scandalo,s k a n d a l o,S K AE N D AE L OH
scandinavia,s k a n d i n a v j a,S K AE N D IH N AE V Y AE
scandio,s k a n d j o,S K AE N D Y OH
scandire,s k a n d i r e,S K AE N D IH R EH
scansafatiche,s k a n s a f a t i k e,S K AE N S AE F AE T IH K EH
scantare,s k a n t a r e,S K AE N T AE R EH
scappavia,s k a p p a v i a,S K AE P P AE V IH AE
scapula,s k a p u l a,S K AE P UW L AE
scarabeo,s k a r a b ɛ o,S K AE R AE B EH OH
scarabocchio,s k a r a b ɔ k k j o,S K AE R AE B AO K K Y OH
scarafaggio,s k a r a f a d d͡ʒ o,S K AE R AE F AE D JH OH
scaramazza,s k a r a m a t t͡s a,S K AE R AE M AE T AE
scaramuccia,s k a r a m u t t͡ʃ a,S K AE R AE M UW T CH AE
scarda,s k a r d a,S K AE R D AE
scardola,s k a r d o l a,S K AE R D OH L AE
scarola,s k a r ɔ l a,S K AE R AO L AE
scarpa,s k a r p a,S K AE R P AE
scarpaia,s k a r p a j a,S K AE R P AE Y AE
scarrupare,s k a r r u p a r e,S K AE R R UW P AE R EH
scarso,s k a r s o,S K AE R S OH
scataroscio,s k a t a r ɔ ʃ ʃ o,S K AE T AE R AO SH SH OH
scatola,s k a t o l a,S K AE T OH L AE
scaturire,s k a t u r i r e,S K AE T UW R IH R EH
scazzone,s k a t t͡s o n e,S K AE T OH N EH
scazzottare,s k a t t͡s o t t a r e,S K AE T OH T T AE R EH
scazzottata,s k a t t͡s o t t a t a,S K AE T OH T T AE T AE
sceda,ʃ ɛ d a,SH EH D AE
scede,ʃ ɛ d e,SH EH D EH
scegliere,ʃ e ʎ ʎ e r e,SH EH EH R EH
scelerare,ʃ e l e r a r e,SH EH L EH R AE R EH
scellerare,ʃ e l l e r a r e,SH EH L L EH R AE R EH
scelo,ʃ ɛ l o,SH EH L OH
sceme,ʃ e m e,SH EH M EH
scemo,ʃ e m o,SH EH M OH
scempicare,ʃ e m p i k a r e,SH EH M P IH K AE R EH
scempico,ʃ e m p i k o,SH EH M P IH K OH
scempio,ʃ e m p j o,SH EH M P Y OH
scena,ʃ ɛ n a,SH EH N AE
scenario,ʃ e n a r j o,SH EH N AE R Y OH
scenata,ʃ e n a t a,SH EH N AE T AE
scendere,ʃ e n d e r e,SH EH N D EH R EH
scenico,ʃ ɛ n i k o,SH EH N IH K OH
scentrare,ʃ e n t r a r e,SH EH N T R AE R EH
scentrato,ʃ e n t r a t o,SH EH N T R AE T OH
scerpa,ʃ ɛ r p a,SH EH R P AE
scerpare,ʃ e r p a r e,SH EH R P AE R EH
scerpere,ʃ ɛ r p e r e,SH EH R P EH R EH
scetavajasse,ʃ e t a v a j a s s e,SH EH T AE V AE Y AE S S EH
scettro,ʃ ɛ t t r o,SH EH T T R OH
sceverare,ʃ e v e r a r e,SH EH V EH R AE R EH
scevero,ʃ e v e r o,SH EH V EH R OH
scevrare,ʃ e v r a r e,SH EH V R AE R EH
scevro,ʃ e v r o,SH EH V R OH
scheda,s k ɛ d a,S K EH D AE
schei,s k ɛ i,S K EH IH
scheletrico,s k e l ɛ t r i k o,S K EH L EH T R IH K OH
schema,s k ɛ m a,S K EH M AE
schermaglia,s k e r m a ʎ ʎ a,S K EH R M AE AE
schermo,s k e r m o,S K EH R M OH
scherzo,s k e r t͡s o,S K EH R OH
scherzosi,s k e r t͡s o z i,S K EH R OH Z IH
schiacciare,s k j a t t ʃ a r e,S K Y AE T T SH AE R EH
schiacciata,s k j a t t͡ʃ a t a,S K Y AE T CH AE T AE
schiaffo,s k j a f f o,S K Y AE F F OH
schiantare,s k j a n t a r e,S K Y AE N T AE R EH
schianto,s k j a n t o,S K Y AE N T OH
schiarire,s k j a r i r e,S K Y AE R IH R EH
schiatta,s k j a t t a,S K Y AE T T AE
schiavitù,s k j a v i t u,S K Y AE V IH T UW
schiavo,s k j aː v o,S K Y AE V OH
schidione,s k i d j o n e,S K IH D Y OH N EH
schidone,s k i d o n e,S K IH D OH N EH
schiena,s k j ɛ n a,S K Y EH N AE
schietto,s k j e t t o,S K Y EH T T OH
schifo,s k i f o,S K IH F OH
schioppetto,s k j o p p e t t o,S K Y OH P P EH T T OH
schioppo,s k j ɔ p p o,S K Y AO P P OH
schiscetta,s k i ʃ ɛ t t a,S K IH SH EH T T AE
schiscetta,s k i ʃ ʃ e t t a,S K IH SH SH EH T T AE
schitarrarono,s k i t a r r a r o n o,S K IH T AE R R AE R OH N OH
schiuma,s k j u m a,S K Y UW M AE
schiuso,s k j u z o,S K Y UW Z OH
schivafatiche,s k i v a f a t i k e,S K IH V AE F AE T IH K EH
schivare,s k i v a r e,S K IH V AE R EH
schivata,s k i v a t a,S K IH V AE T AE
schivezza,s k i v e t t͡s a,S K IH V EH T AE
schivo,s k i v o,S K IH V OH
schizzo,s k i t t͡s o,S K IH T OH
schoenbekooievaar,s x u n b ɛ k oː i̯ ə v aː r,S UW N B EH K OH IH AX V AE R
schopenhaueriano,ʃ o p e n a w e r j a n o,SH OH P EH N AE W EH R Y AE N OH
sci,ʃ i,SH IH
scia,ʃ i a,SH IH AE
sciabola,ʃ a b o l a,SH AE B OH L AE
sciacquabudella,ʃ a k k w a b u d ɛ l l a,SH AE K K W AE B UW D EH L L AE
sciafilo,ʃ i a f i l o,SH IH AE F IH L OH
sciagura,ʃ a ɡ u r a,SH AE G UW R AE
sciagurato,ʃ a ɡ u r a t o,SH AE G UW R AE T OH
scialacquare,ʃ a l a k k w a r e,SH AE L AE K K W AE R EH
scialbare,ʃ a l b a r e,SH AE L B AE R EH
scialbo,ʃ a l b o,SH AE L B OH
scialle,ʃ a l l e,SH AE L L EH
sciallo,ʃ a l l o,SH AE L L OH
sciame,ʃ a m e,SH AE M EH
sciangai,ʃ a n ɡ a i,SH AE N G AE IH
sciare,ʃ i a r e,SH IH AE R EH
sciarpa,ʃ a r p a,SH AE R P AE
sciarra,ʃ a rː a,SH AE R AE
sciatalgia,ʃ a t a l d͡ʒ i a̯,SH AE T AE L JH IH AE
sciatto,ʃ a t t o,SH AE T T OH
sciccheria,ʃ i k k e r i a,SH IH K K EH R IH AE
scienza,ʃ ɛ n t͡s a,SH EH N AE
scifo,ʃ i f o,SH IH F OH
scilla,ʃ i l l a,SH IH L L AE
scimia,ʃ i m j a,SH IH M Y AE
scimmia,ʃ i m m j a,SH IH M M Y AE
scindapso,ʃ i n d a p s o,SH IH N D AE P S OH
scindere,ʃ i n d e r e,SH IH N D EH R EH
scio,ʃ i o,SH IH OH
sciocchezza,ʃ o k k e t t͡s a,SH OH K K EH T AE
sciofilo,ʃ i ɔ f i l o,SH IH AO F IH L OH
sciogli,ʃ ɔ ʎ ʎ i,SH AO IH
sciogliere,ʃ ɔ ʎ ʎ e r e,SH AO EH R EH
sciogliersi,ʃ ɔ ʎ ʎ e r s i,SH AO EH R S IH
sciogun,ʃ o ɡ u n,SH OH G UW N
sciogunale,ʃ o ɡ u n a l e,SH OH G UW N AE L EH
sciogunato,ʃ o ɡ u n a t o,SH OH G UW N AE T OH
sciolto,ʃ ɔ l t o,SH AO L T OH
