word,ipa,ARPAbet
vervliegen,v ɛ r v l i ɣ ə n,V EH R V L IH AX N
vervlieten,v ə r v l i t ə n,V AX R V L IH T AX N
vervloeken,v ə r v l u k ə n,V AX R V L UW K AX N
vervloeken,v ɛ r v l u k ə n,V EH R V L UW K AX N
vervoer,v ə r v u r,V AX R V UW R
vervolgonderwijs,v ɛ r v ɔ l x ɔ n d ə r ʋ ɛ i̯ s,V EH R V AO L AO N D AX R EH IH S
vervolgstudie,v ə r v ɔ l x s t y d i,V AX R V AO L S T D IH
vervolgstudie,v ɛ r v ɔ l x s t y d i,V EH R V AO L S T D IH
vervolgziek,v ə r v ɔ l x s i k,V AX R V AO L S IH K
vervolgziek,v ɛ r v ɔ l x s i k,V EH R V AO L S IH K
vervriezen,v ə r v r i z ə n,V AX R V R IH Z AX N
vervroeg,v ɛ r v r u x,V EH R V R UW
vervroegd,v ɛ r v r u x t,V EH R V R UW T
vervroegen,v ɛ r v r u ɣ ə n,V EH R V R UW AX N
vervroegt,v ɛ r v r u x t,V EH R V R UW T
vervuiling,v ə r v œ y̯ l ɪ ŋ,V AX R V AE L IH NG
verwaarloosbaar,v ə r ʋ aː r l oː s b aː r,V AX R AE R L OH S B AE R
verwaarloosbaar,v ɛ r ʋ aː r l oː s b aː r,V EH R AE R L OH S B AE R
verwaarlozen,v ə r ʋ aː r l oː z ə n,V AX R AE R L OH Z AX N
verwachting,v ə r ʋ ɑ x t ɪ ŋ,V AX R AA T IH NG
verwachting,v ɛ r ʋ ɑ x t ɪ ŋ,V EH R AA T IH NG
verwachtingswaarde,v ə r ʋ ɑ x t ɪ ŋ s ʋ aː r d ə,V AX R AA T IH NG S AE R D AX
verwachtingswaarde,v ɛ r ʋ ɑ x t ɪ ŋ s ʋ aː r d ə,V EH R AA T IH NG S AE R D AX
verwant,v ə r ʋ ɑ n t,V AX R AA N T
verwant,v ɛ r ʋ ɑ n t,V EH R AA N T
verwarming,v ə r ʋ ɑ r m ɪ ŋ,V AX R AA R M IH NG
verwarming,v ɛ r ʋ ɑ r m ɪ ŋ,V EH R AA R M IH NG
verwarren,v ə r ʋ ɑ r ə n,V AX R AA R AX N
verwarren,v ɛ r ʋ ɑ r ə n,V EH R AA R AX N
verwaten,v ə r ʋ aː t ə n,V AX R AE T AX N
verwedden,v ə r ʋ ɛ d ə n,V AX R EH D AX N
verweerder,v ə r ʋ eː r d ə r,V AX R EH R D AX R
verweerder,v ɛ r ʋ eː r d ə r,V EH R EH R D AX R
verweggistan,v ɛ r ʋ ɛ ɣ i s t ɑ n,V EH R EH IH S T AA N
verwelken,v ə r ʋ ɛ l k ə n,V AX R EH L K AX N
verwelkomen,v ə r ʋ ɛ l k oː m ə n,V AX R EH L K OH M AX N
verwelkt,v ə r ʋ ɛ l ə k t,V AX R EH L AX K T
verwen,v ə r ʋ ɛ n,V AX R EH N
verwen,v ɛ r v ə n,V EH R V AX N
verwen,v ɛ r ʋ ə n,V EH R AX N
verwen,v ɛ r ʋ ɛ n,V EH R EH N
verwennen,v ə r ʋ ɛ n ə n,V AX R EH N AX N
verwensing,v ə r ʋ ɛ n s ɪ ŋ,V AX R EH N S IH NG
verwensing,v ɛ r ʋ ɛ n s ɪ ŋ,V EH R EH N S IH NG
verwerken,v ə r ʋ ɛ r k ə n,V AX R EH R K AX N
verwerpelijk,v ə r ʋ ɛ r p ə l ə k,V AX R EH R P AX L AX K
verwerpelijk,v ɛ r ʋ ɛ r p ə l ə k,V EH R EH R P AX L AX K
verwerven,v ə r ʋ ɛ r v ə n,V AX R EH R V AX N
verwezen,v ə r ʋ eː z ə n,V AX R EH Z AX N
verwezen,v ɛ r ʋ eː z ə n,V EH R EH Z AX N
verwezenlijken,v ə r ʋ eː z ə n l ə k ə n,V AX R EH Z AX N L AX K AX N
verwezenlijken,v ɛ r ʋ eː z ə n l ə k ə n,V EH R EH Z AX N L AX K AX N
verwijderen,v ə r ʋ ɛ i̯ d ə r ə n,V AX R EH IH D AX R AX N
verwijderen,v ɛ r ʋ ɛ i̯ d ə r ə n,V EH R EH IH D AX R AX N
verwijdering,v ə r ʋ ɛ i̯ d ə r ɪ ŋ,V AX R EH IH D AX R IH NG
verwijdering,v ɛ r ʋ ɛ i̯ d ə r ɪ ŋ,V EH R EH IH D AX R IH NG
verwilderen,v ə r ʋ ɪ l d ə r ə n,V AX R IH L D AX R AX N
verwilderen,v ɛ r ʋ ɪ l d ə r ə n,V EH R IH L D AX R AX N
verwinden,v ə r ʋ ɪ n d ə n,V AX R IH N D AX N
verwinnen,v ə r ʋ ɪ n ə n,V AX R IH N AX N
verwinnen,v ɛ r ʋ ɪ n ə n,V EH R IH N AX N
verwoesting,v ə r ʋ u s t ɪ ŋ,V AX R UW S T IH NG
verwoesting,v ɛ r ʋ u s t ɪ ŋ,V EH R UW S T IH NG
verwonderend,v ə r ʋ ɔ n d ə r ə n t,V AX R AO N D AX R AX N T
verwoorden,v ə r ʋ oː r d ə n,V AX R OH R D AX N
verwoorden,v ɛ r ʋ oː r d ə n,V EH R OH R D AX N
verwurgen,v ə r ʋ ʏ r ɣ ə n,V AX R R AX N
verwurgen,v ɛ r ʋ ʏ r ɣ ə n,V EH R R AX N
verzachten,v ə r z ɑ x t ə n,V AX R Z AA T AX N
verzachten,v ɛ r z ɑ x t ə n,V EH R Z AA T AX N
verzadigd,v ə r z aː d ə x t,V AX R Z AE D AX T
verzadigd,v ɛ r z aː d ə x t,V EH R Z AE D AX T
verzadigen,v ə r z aː d ə ɣ ə n,V AX R Z AE D AX AX N
verzadigen,v ɛ r z aː d ə ɣ ə n,V EH R Z AE D AX AX N
verzadiging,v ə r z aː d ə ɣ ɪ ŋ,V AX R Z AE D AX IH NG
verzadiging,v ɛ r z aː d ə ɣ ɪ ŋ,V EH R Z AE D AX IH NG
verzaken,v ə r z aː k ə n,V AX R Z AE K AX N
verzaken,v ɛ r z aː k ə n,V EH R Z AE K AX N
verzaker,v ə r z aː k ə r,V AX R Z AE K AX R
verzaker,v ɛ r z aː k ə r,V EH R Z AE K AX R
verzamelaar,v ə r z aː m ə l aː r,V AX R Z AE M AX L AE R
verzamelbegrip,v ɛ r z aː m ə l b ə ɣ r ɪ p,V EH R Z AE M AX L B AX R IH P
verzanden,v ə r z ɑ n d ə n,V AX R Z AA N D AX N
verzanden,v ɛ r z ɑ n d ə n,V EH R Z AA N D AX N
verzanding,v ə r z ɑ n d ɪ ŋ,V AX R Z AA N D IH NG
verzanding,v ɛ r z ɑ n d ɪ ŋ,V EH R Z AA N D IH NG
verzekering,v ə r z eː k ə r ɪ ŋ,V AX R Z EH K AX R IH NG
verzekering,v ɛ r z eː k ə r ɪ ŋ,V EH R Z EH K AX R IH NG
verzekeringsmaatschappij,v ə r z eː k ə r ɪ ŋ s m aː t s x ɑ p ɛ i̯,V AX R Z EH K AX R IH NG S M AE T S AA P EH IH
verzekeringsmaatschappij,v ɛ r z eː k ə r ɪ ŋ s m aː t s x ɑ p ɛ i̯,V EH R Z EH K AX R IH NG S M AE T S AA P EH IH
verzen,v ɛ r z ə n,V EH R Z AX N
verzenden,v ə r z ɛ n d ə n,V AX R Z EH N D AX N
verzendkosten,v ə r z ɛ n t k ɔ s t ə n,V AX R Z EH N T K AO S T AX N
verzenen,v ɛ r z ə n ə n,V EH R Z AX N AX N
verzengen,v ə r z ɛ ŋ ə n,V AX R Z EH NG AX N
verzingen,v ə r z ɪ ŋ ə n,V AX R Z IH NG AX N
verzingen,v ɛ r z ɪ ŋ ə n,V EH R Z IH NG AX N
verzinnen,v ə r z ɪ n ə n,V AX R Z IH N AX N
verzinnen,v ɛ r z ɪ n ə n,V EH R Z IH N AX N
verzitten,v ə r z ɪ t ə n,V AX R Z IH T AX N
verzitten,v ɛ r z ɪ t ə n,V EH R Z IH T AX N
verzorgd,v ə r z ɔ r x t,V AX R Z AO R T
verzorgd,v ɛ r z ɔ r x t,V EH R Z AO R T
verzorgen,v ə r z ɔ r ɣ ə n,V AX R Z AO R AX N
verzorgen,v ɛ r z ɔ r ɣ ə n,V EH R Z AO R AX N
verzorgingsplaats,v ə r z ɔ r ɣ ɪ ŋ s p l aː t s,V AX R Z AO R IH NG S P L AE T S
verzorgingsplaats,v ɛ r z ɔ r ɣ ɪ ŋ s p l aː t s,V EH R Z AO R IH NG S P L AE T S
verzorgingsstaat,v ə r z ɔ r ɣ ɪ ŋ s s t aː t,V AX R Z AO R IH NG S S T AE T
verzorgpony,v ə r z ɔ r x p ɔ n i,V AX R Z AO R P AO N IH
verzorgpony,v ɛ r z ɔ r x p ɔ n i,V EH R Z AO R P AO N IH
verzouten,v ə r z ɑ u̯ t ə n,V AX R Z AA W T AX N
verzouten,v ɛ r z ɑ u̯ t ə n,V EH R Z AA W T AX N
verzuilen,v ə r z œ y̯ l ə n,V AX R Z AE L AX N
verzuilen,v ɛ r z œ y̯ l ə n,V EH R Z AE L AX N
verzuiling,v ə r z œ y̯ l ɪ ŋ,V AX R Z AE L IH NG
verzuiling,v ɛ r z œ y̯ l ɪ ŋ,V EH R Z AE L IH NG
verzuipen,v ə r z œ y̯ p ə n,V AX R Z AE P AX N
verzwerven,v ə r z ʋ ɛ r v ə n,V AX R Z EH R V AX N
verzwerven,v ɛ r z ʋ ɛ r v ə n,V EH R Z EH R V AX N
vest,v ɛ s t,V EH S T
vesten,v ɛ s t ə n,V EH S T AX N
vestigen,v ɛ s t ə ɣ ə n,V EH S T AX AX N
vestiging,v ɛ s t ə ɣ ɪ ŋ,V EH S T AX IH NG
vestigingsklimaat,v ɛ s t ə ɣ ɪ ŋ s k l i m aː t,V EH S T AX IH NG S K L IH M AE T
vesting,v ɛ s t ɪ ŋ,V EH S T IH NG
vestingstad,v ɛ s t ɪ ŋ s t ɑ t,V EH S T IH NG S T AA T
vestingwerk,v ɛ s t ɪ ŋ ʋ ɛ r k,V EH S T IH NG EH R K
vet,v ɛ t,V EH T
vetarm,v ɛ t ɑ r m,V EH T AA R M
vetbol,v ɛ t b ɔ l,V EH T B AO L
vete,v eː t ə,V EH T AX
veter,v eː t ə r,V EH T AX R
veteraan,v eː t ə r aː n,V EH T AX R AE N
veteraantje,v e t e r a n t j ə,V EH T EH R AE N T Y AX
veteranen,v e t e r a n ə,V EH T EH R AE N AX
veteranen,v e t e r a n ə n,V EH T EH R AE N AX N
vetewezen,v eː t ə ʋ eː z ə n,V EH T AX EH Z AX N
vetgans,v ɛ t x ɑ n s,V EH T AA N S
vethart,v ɛ t ɦ ɑ r t,V EH T AA R T
vetklep,v ɛ t k l ɛ p,V EH T K L EH P
vetkuif,v ɛ t k œ y̯ f,V EH T K AE F
vetlaars,v ɛ t l aː r s,V EH T L AE R S
vetleer,v ɛ t l eː r,V EH T L EH R
vetmesten,v ɛ t m ɛ s t ə n,V EH T M EH S T AX N
veto,v eː t oː,V EH T OH
vetorecht,v eː t oː r ɛ x t,V EH T OH R EH T
vetoën,v eː t oː ə n,V EH T OH AX N
vetplant,v ɛ t p l ɑ n t,V EH T P L AA N T
vetreserve,v ɛ t r ə z ɛ r v ə,V EH T R AX Z EH R V AX
vette,v ɛ t ə,V EH T AX
vetzak,v ɛ t z ɑ k,V EH T Z AA K
vetzakje,v ɛ t z ɑ k j ə,V EH T Z AA K Y AX
vetzakjes,v ɛ t z ɑ k j ə s,V EH T Z AA K Y AX S
vetzakken,v ɛ t z ɑ k ə n,V EH T Z AA K AX N
vetzuur,v ɛ t z y r,V EH T Z R
veulen,v øː l ə n,V L AX N
veulendragend,v øː l ə n d r aː ɣ ə n t,V L AX N D R AE AX N T
veulenpaard,v øː l ə n p aː r t,V L AX N P AE R T
vezel,v eː z ə l,V EH Z AX L
vianen,v i aː n ə n,V IH AE N AX N
vicepresident,v i s ə p r eː s i d ɛ n t,V IH S AX P R EH S IH D EH N T
video,v i d i oː,V IH D IH OH
videobellen,v i d i oː b ɛ l ə n,V IH D IH OH B EH L AX N
videocamera,v i d i oː k aː m ə r aː,V IH D IH OH K AE M AX R AE
videogesprek,v i d i oː ɣ ə s p r ɛ k,V IH D IH OH AX S P R EH K
videorecorder,v i d i oː r i k ɔ r d ə r,V IH D IH OH R IH K AO R D AX R
videorecorder,v i d i oː r ə k ɔ r d ə r,V IH D IH OH R AX K AO R D AX R
videospel,v i d i oː s p ɛ l,V IH D IH OH S P EH L
videotheek,v i d i oː t eː k,V IH D IH OH T EH K
vief,v i f,V IH F
viel,v i l,V IH L
vier,v i r,V IH R
vierdaags,v iː r d aː x s,V IH R D AE S
vierdaagse,v iː r d aː x s ə,V IH R D AE S AX
vierde,v i r d ə,V IH R D AX
vierduitenstuk,v iː r d œ y̯ t ə n s t ʏ k,V IH R D AE T AX N S T K
vierduitstuk,v iː r d œ y̯ t s t ʏ k,V IH R D AE T S T K
vieren,v i r ə n,V IH R AX N
vierendelen,v iː r ə n d eː l ə n,V IH R AX N D EH L AX N
vierendeling,v iː r ə n d eː l ɪ ŋ,V IH R AX N D EH L IH NG
vierendertig,v iː r ɛ n d ɛ r t ə x,V IH R EH N D EH R T AX
vierentwintig,v iː r ɛ n t ʋ ɪ n t ə x,V IH R EH N T IH N T AX
vierenveertig,v iː r ə n v eː r t ə x,V IH R AX N V EH R T AX
vierenvijftig,v iː r ə n v ɛ i̯ f t ə x,V IH R AX N V EH IH F T AX
vierenzestig,v iː r ə n s ɛ s t ə x,V IH R AX N S EH S T AX
vierenzeventig,v iː r ə n s eː v ə n t ə x,V IH R AX N S EH V AX N T AX
vierhonderd,v iː r ɦ ɔ n d ə r t,V IH R AO N D AX R T
viering,v i r ɪ ŋ,V IH R IH NG
vieringtoren,v i r ɪ ŋ t oː r ə n,V IH R IH NG T OH R AX N
vierkant,v iː r k ɑ n t,V IH R K AA N T
viermotorig,v iː r m oː t oː r ə x,V IH R M OH T OH R AX
vierpuntsdruktoets,v iː r p ʏ n t s d r ʏ k t u t s,V IH R P N T S D R K T UW T S
vierspan,v iː r s p ɑ n,V IH R S P AA N
viertallig,v iː r t ɑ l ə x,V IH R T AA L AX
viervoeter,v iː r v u t ə r,V IH R V UW T AX R
vierwielaandrijving,v iː r ʋ i l aː n d r ɛ i̯ v ɪ ŋ,V IH R IH L AE N D R EH IH V IH NG
vierwieler,v iː r ʋ i l ə r,V IH R IH L AX R
vies,v i s,V IH S
viespeuk,v i s p øː k,V IH S P K
vietnam,v j ɛ t n ɑ m,V Y EH T N AA M
vietnamees,v j ɛ t n aː m eː s,V Y EH T N AE M EH S
vietnamoorlog,v j ɛ t n ɑ m oː r l ɔ x,V Y EH T N AA M OH R L AO
vigeren,v i ɣ eː r ə n,V IH EH R AX N
vijand,v ɛ i̯ ɑ n t,V EH IH AA N T
vijandelijk,v ɛ i̯ ɑ n d ə l ə k,V EH IH AA N D AX L AX K
vijandig,v ɛ i̯ j ɑ n d ə x,V EH IH Y AA N D AX
vijandschap,v ɛ i̯ ɑ n t s x ɑ p,V EH IH AA N T S AA P
vijf,v ɛ i̯ f,V EH IH F
vijfde,v ɛ i̯ f d ə,V EH IH F D AX
vijfendertig,v ɛ i̯ f ɛ n d ɛ r t ə x,V EH IH F EH N D EH R T AX
vijfentwintig,v ɛ i̯ f ɛ n t ʋ ɪ n t ə x,V EH IH F EH N T IH N T AX
vijfenveertig,v ɛ i̯ f ə n v eː r t ə x,V EH IH F AX N V EH R T AX
vijfenvijftig,v ɛ i̯ f ə n v ɛ i̯ f t ə x,V EH IH F AX N V EH IH F T AX
vijfenzestig,v ɛ i̯ f ə n s ɛ s t ə x,V EH IH F AX N S EH S T AX
vijfenzeventig,v ɛ i̯ f ə n s eː v ə n t ə x,V EH IH F AX N S EH V AX N T AX
vijfhoek,v ɛ i̯ f ɦ u k,V EH IH F UW K
vijfhonderd,v ɛ i̯ f ɦ ɔ n d ə r t,V EH IH F AO N D AX R T
vijfjarenplan,v ɛ i̯ f j aː r ə n p l ɑ n,V EH IH F Y AE R AX N P L AA N
vijfje,v ɛ i̯ f j ə,V EH IH F Y AX
vijfmotorig,v ɛ i̯ f m oː t oː r ə x,V EH IH F M OH T OH R AX
vijftien,v ɛ i̯ f t i n,V EH IH F T IH N
vijftiende,v ɛ i̯ f t i n d ə,V EH IH F T IH N D AX
vijftig,f ɛ i̯ f t ə x,F EH IH F T AX
vijftig,v ɛ i̯ f t ə x,V EH IH F T AX
vijg,v ɛ i̯ x,V EH IH
vijgcactus,v ɛ i̯ x k ɑ k t ʏ s,V EH IH K AA K T S
vijgeboom,v ɛ i̯ ɣ ə b oː m,V EH IH AX B OH M
vijgenboom,v ɛ i̯ ɣ ə n b oː m,V EH IH AX N B OH M
vijgencactus,v ɛ i̯ ɣ ə n k ɑ k t ʏ s,V EH IH AX N K AA K T S
vijl,v ɛ i̯ l,V EH IH L
vijs,v ɛ i̯ s,V EH IH S
vijver,v ɛ i̯ v ə r,V EH IH V AX R
vijzel,v ɛ i̯ z ə l,V EH IH Z AX L
vijzen,v ɛ i̯ z ə n,V EH IH Z AX N
viking,v i k ɪ ŋ,V IH K IH NG
vikingschip,v i k ɪ ŋ s x ɪ p,V IH K IH NG S IH P
vilajet,v i l aː j ɛ t,V IH L AE Y EH T
vilder,v ɪ l d ə r,V IH L D AX R
vilein,v i l ɛ i̯ n,V IH L EH IH N
villa,v i l aː,V IH L AE
villasubsidie,v i l aː s ʏ p s i d i,V IH L AE S P S IH D IH
vin,v ɪ n,V IH N
vind,v ɪ n,V IH N
vind,v ɪ n t,V IH N T
vinden,v ɪ n d ə n,V IH N D AX N
vinder,f ɪ n d ə r,F IH N D AX R
vinding,v ɪ n d ɪ ŋ,V IH N D IH NG
vinger,v ɪ ŋ ə r,V IH NG AX R
vingerafdruk,v ɪ ŋ ə r ɑ f d r ʏ k,V IH NG AX R AA F D R K
vingerdier,v ɪ ŋ ə r d iː r,V IH NG AX R D IH R
vingeren,v ɪ ŋ ə r ə n,V IH NG AX R AX N
vingerhoed,v ɪ ŋ ə r ɦ u t,V IH NG AX R UW T
vingers,v ɪ ŋ ə r s,V IH NG AX R S
vingertop,v ɪ ŋ ə r t ɔ p,V IH NG AX R T AO P
vink,v ɪ ŋ k,V IH NG K
vinkeveen,v ɪ ŋ k ə v eː n,V IH NG K AX V EH N
vinoloog,v i n oː l oː x,V IH N OH L OH
vinvis,v ɪ n v ɪ s,V IH N V IH S
violen,v i j oː l ə n,V IH Y OH L AX N
violist,v i oː l ɪ s t,V IH OH L IH S T
viool,v i j oː l,V IH Y OH L
viraal,v i r aː l,V IH R AE L
virginië,v ɪ r ɣ i n i ə,V IH R IH N IH AX
virologie,v iː r oː l oː ɣ i,V IH R OH L OH IH
virologisch,v iː r oː l oː ɣ i s,V IH R OH L OH IH S
viroloog,v iː r oː l oː x,V IH R OH L OH
virtuoos,v ɪ r t y oː s,V IH R T OH S
virus,v iː r ʏ s,V IH R S
virusremmer,v iː r ʏ s r ɛ m ə r,V IH R S R EH M AX R
viruswappie,v iː r ʏ s ʋ ɑ p i,V IH R S AA P IH
vis,v ɪ s,V IH S
visa,v i z aː,V IH Z AE
visarend,v ɪ s aː r ə n t,V IH S AE R AX N T
visbestand,v ɪ s b ə s t ɑ n t,V IH S B AX S T AA N T
visgerei,v ɪ s x ə r ɛ i̯,V IH S AX R EH IH
visgrom,v ɪ s x r ɔ m,V IH S R AO M
visie,v i z i,V IH Z IH
visioen,v i z i u n,V IH Z IH UW N
visioen,v i z j u n,V IH Z Y UW N
visioen,v i ʒ u n,V IH ZH UW N
visite,v i z i t ə,V IH Z IH T AX
viskraam,v ɪ s k r aː m,V IH S K R AE M
viskweek,v ɪ s k ʋ eː k,V IH S K EH K
vislijm,v ɪ s l ɛ i̯ m,V IH S L EH IH M
vislijn,v ɪ s l ɛ i̯ n,V IH S L EH IH N
visluis,v ɪ s l œ y̯ s,V IH S L AE S
vismarter,v ɪ s m ɑ r t ə r,V IH S M AA R T AX R
vispopulatie,v ɪ s p oː p y l aː t s i,V IH S P OH P L AE T S IH
visquotum,v ɪ s k ʋ oː t ʏ m,V IH S K OH T M
visrijk,v ɪ s r ɛ i̯ k,V IH S R EH IH K
vissen,v ɪ s ə n,V IH S AX N
vissenrijk,v ɪ s ə n r ɛ i̯ k,V IH S AX N R EH IH K
visser,v ɪ s ə r,V IH S AX R
vissers,v ɪ s ə r s,V IH S AX R S
vissersboot,v ɪ s ə r s b oː t,V IH S AX R S B OH T
visserschip,v ɪ s ə r s x ɪ p,V IH S AX R S IH P
vissersdorp,v ɪ s ə r s d ɔ r p,V IH S AX R S D AO R P
vissersschip,v ɪ s ə r s x ɪ p,V IH S AX R S IH P
vissluis,v ɪ s l œ y̯ s,V IH S L AE S
visstand,v ɪ s t ɑ n t,V IH S T AA N T
vissterfte,v ɪ s t ɛ r f t ə,V IH S T EH R F T AX
vistuig,v ɪ s t œ y̯ x,V IH S T AE
visum,v i z ʏ m,V IH Z M
visvervanger,v ɪ s f ə r v ɑ ŋ ə r,V IH S F AX R V AA NG AX R
visvervanger,v ɪ s f ɛ r v ɑ ŋ ə r,V IH S F EH R V AA NG AX R
viswijf,v ɪ s ʋ ɛ i̯ f,V IH S EH IH F
vitaal,v i t aː l,V IH T AE L
vitamine,v i t aː m i n ə,V IH T AE M IH N AX
vitrage,v i t r aː ʒ ə,V IH T R AE ZH AX
vitrine,v i t r i n ə,V IH T R IH N AX
vitriool,v i t r i oː l,V IH T R IH OH L
vla,v l aː,V L AE
vlaag,v l aː x,V L AE
vlaai,v l aː i̯,V L AE IH
vlaams,v l aː m s,V L AE M S
vlaanderen,v l aː n d ə r ə n,V L AE N D AX R AX N
vlaar,v l aː r,V L AE R
vlaardingen,v l aː r d ɪ ŋ ə n,V L AE R D IH NG AX N
vlaflip,v l aː f l ɪ p,V L AE F L IH P
vlag,v l ɑ x,V L AA
vlaggendoek,v l ɑ ɣ ə n d u k,V L AA AX N D UW K
vlaggenmast,v l ɑ ɣ ə n m ɑ s t,V L AA AX N M AA S T
vlaggenroof,v l ɑ ɣ ə n r oː f,V L AA AX N R OH F
vlaggenstok,v l ɑ ɣ ə n s t ɔ k,V L AA AX N S T AO K
vlak,v l ɑ k,V L AA K
vlakspoeler,v l ɑ k s p u l ə r,V L AA K S P UW L AX R
vlaktaks,v l ɑ k t ɑ k s,V L AA K T AA K S
vlakte,v l ɑ k t ə,V L AA K T AX
vlaktemaat,v l ɑ k t ə m aː t,V L AA K T AX M AE T
vlam,v l ɑ m,V L AA M
vlaming,v l aː m ɪ ŋ,V L AE M IH NG
vlammenwerper,v l ɑ m ə n ʋ ɛ r p ə r,V L AA M AX N EH R P AX R
vlammenzee,v l ɑ m ə n z eː,V L AA M AX N Z EH
vlammetje,v l ɑ m ə t j ə,V L AA M AX T Y AX
vlas,v l ɑ s,V L AA S
vlaskleurig,v l ɑ s k l øː r ə x,V L AA S K L R AX
vlecht,v l ɛ x t,V L EH T
vlechten,v l ɛ x t ə n,V L EH T AX N
vledder,v l ɛ d ə r,V L EH D AX R
vledderveen,v l ɛ d ə r v eː n,V L EH D AX R V EH N
vleerhond,v l eː r ɦ ɔ n t,V L EH R AO N T
vleermuis,v l eː r m œ y̯ s,V L EH R M AE S
vlees,v l eː s,V L EH S
vleesboom,v l eː s b oː m,V L EH S B OH M
vleesch,v l eː s,V L EH S
vleeshamer,v l eː s ɦ aː m ə r,V L EH S AE M AX R
vleeshouwer,v l eː s ɦ ɑ u̯ ə r,V L EH S AA W AX R
vleesnat,v l eː s n ɑ t,V L EH S N AA T
vleesschaap,v l eː s x aː p,V L EH S AE P
vleesvervanger,v l eː s f ə r v ɑ ŋ ə r,V L EH S F AX R V AA NG AX R
vleesvervanger,v l eː s f ɛ r v ɑ ŋ ə r,V L EH S F EH R V AA NG AX R
vleesverwerking,v l eː s f ə r ʋ ɛ r k ɪ ŋ,V L EH S F AX R EH R K IH NG
vleesverwerking,v l eː s f ɛ r ʋ ɛ r k ɪ ŋ,V L EH S F EH R EH R K IH NG
vleeswaar,v l eː s ʋ aː r,V L EH S AE R
vleet,v l eː t,V L EH T
vleien,v l ɛ i̯ ə n,V L EH IH AX N
vleinaam,v l ɛ i̯ n aː m,V L EH IH N AE M
vlek,v l ɛ k,V L EH K
vlekken,v l ɛ k ə n,V L EH K AX N
vlerk,v l ɛ r k,V L EH R K
vleselijk,v l eː s ə l ə k,V L EH S AX L AX K
vleugel,v l øː ɣ ə l,V L AX L
vleugeldeur,v l øː ɣ ə l d øː r,V L AX L D R
vleugellam,v l øː ɣ ə l ɑ m,V L AX L AA M
vleugeltip,v l øː ɣ ə l t ɪ p,V L AX L T IH P
vlezes,v l eː z ə s,V L EH Z AX S
vlie,v l i,V L IH
vlieboot,v l i b oː t,V L IH B OH T
vlieden,v l i d ə n,V L IH D AX N
vlieg,v l i x,V L IH
vliegangst,v l i x ɑ ŋ s t,V L IH AA NG S T
vliegbasis,v l i x b aː z ɪ s,V L IH B AE Z IH S
vliegbereik,v l i x b ə r ɛ i̯ k,V L IH B AX R EH IH K
vliegdek,v l i ɣ d ɛ k,V L IH D EH K
vliegdekschip,v l i ɣ d ɛ k s x ɪ p,V L IH D EH K S IH P
vliegen,v l i ɣ ə n,V L IH AX N
vliegend,v l i ɣ ə n t,V L IH AX N T
vliegende,v l i ɣ ə n d ə,V L IH AX N D AX
vliegenmepper,v l i ɣ ə n m ɛ p ə r,V L IH AX N M EH P AX R
vliegenvanger,v l i ɣ ə n v ɑ ŋ ə r,V L IH AX N V AA NG AX R
vliegenvorst,v l i ɣ ə n v ɔ r s t,V L IH AX N V AO R S T
vliegenzwam,v l i ɣ ə n z ʋ ɑ m,V L IH AX N Z AA M
vliegkamp,v l i x k ɑ m p,V L IH K AA M P
vliegkampschip,v l i x k ɑ m p s x ɪ p,V L IH K AA M P S IH P
vliegpark,v l i x p ɑ r k,V L IH P AA R K
vliegramp,v l i x r ɑ m p,V L IH R AA M P
vliegschaamte,v l i x s x aː m t ə,V L IH S AE M T AX
vliegt,v l i x t,V L IH T
vliegticket,v l i x t ɪ k ə t,V L IH T IH K AX T
vliegtoestel,v l i x t u s t ɛ l,V L IH T UW S T EH L
vliegtuig,v l i x t œ y̯ x,V L IH T AE
vliegtuigbom,v l i x t œ y̯ x b ɔ m,V L IH T AE B AO M
vliegtuigkaper,v l i x t œ y̯ x k aː p ə r,V L IH T AE K AE P AX R
vliegtuigkaping,v l i x t œ y̯ x k aː p ɪ ŋ,V L IH T AE K AE P IH NG
vliegtuigmoederschip,v l i x t œ y̯ x m u d ə r s x ɪ p,V L IH T AE M UW D AX R S IH P
vliegtuigslurf,v l i x t œ y̯ x s l ʏ r f,V L IH T AE S L R F
vliegveld,v l iː x f ɛ l t,V L IH F EH L T
vliegverkeer,v l i x f ə r k eː r,V L IH F AX R K EH R
vliegverkeer,v l i x f ɛ r k eː r,V L IH F EH R K EH R
vliegvissen,v l i x f ɪ s ə n,V L IH F IH S AX N
vlieland,v l i l ɑ n t,V L IH L AA N T
vliering,v l iː r ɪ ŋ,V L IH R IH NG
vlies,v l i s,V L IH S
vliesgevel,v l i s x eː v ə l,V L IH S EH V AX L
vliet,v l i t,V L IH T
vlieten,v l i t ə n,V L IH T AX N
vlijen,v l ɛ i̯ ə n,V L EH IH AX N
vlijm,v l ɛ i̯ m,V L EH IH M
vlijmscherp,v l ɛ i̯ m s x ɛ r p,V L EH IH M S EH R P
vlijt,v l ɛ i̯ t,V L EH IH T
vlinder,v l ɪ n d ə r,V L IH N D AX R
vlindermes,v l ɪ n d ə r m ɛ s,V L IH N D AX R M EH S
vlo,v l oː,V L OH
vloed,v l u t,V L UW T
vloedgolf,v l u t x ɔ l f,V L UW T AO L F
vloedlijn,v l u t l ɛ i̯ n,V L UW T L EH IH N
vloei,v l u i̯,V L UW IH
