word,ipa,ARPAbet
spovediși,s p o v e d i ʃʲ,S P OH V EH D IH SH
spovediți,s p o v e d i t͡sʲ,S P OH V EH D IH
spovediții,s p o v e d i t͡s iː,S P OH V EH D IH IH
spovediților,s p o v e d i t͡s i l o r,S P OH V EH D IH IH L OH R
spre,s p r e,S P R EH
sprânceană,s p r ɨ n t ʃ j æ n ə,S P R IX N T SH Y N AX
sprâncenat,s p r ɨ n t͡ʃ e n a t,S P R IX N CH EH N AE T
sprâncene,s p r ɨ n t ʃ e n e,S P R IX N T SH EH N EH
spui,s p u j,S P UW Y
spumai,s p u m a j,S P UW M AE Y
spumam,s p u m a m,S P UW M AE M
spumat,s p u m a t,S P UW M AE T
spun,s p u n,S P UW N
spurcam,s p u r k a m,S P UW R K AE M
spurce,s p u r t͡ʃ e,S P UW R CH EH
spurci,s p u r t͡ʃʲ,S P UW R CH
stai,s t a j,S T AE Y
stele,s t e l e,S T EH L EH
stimai,s t i m a j,S T IH M AE Y
stimul,s t i m u l,S T IH M UW L
stimula,s t i m u l a,S T IH M UW L AE
stimulai,s t i m u l a j,S T IH M UW L AE Y
stimulam,s t i m u l a m,S T IH M UW L AE M
stimulară,s t i m u l a r ə,S T IH M UW L AE R AX
stimularăm,s t i m u l a r ə m,S T IH M UW L AE R AX M
stimularăți,s t i m u l a r ə t sʲ,S T IH M UW L AE R AX T S
stimulase,s t i m u l a s e,S T IH M UW L AE S EH
stimulasem,s t i m u l a s e m,S T IH M UW L AE S EH M
stimulaseră,s t i m u l a s e r ə,S T IH M UW L AE S EH R AX
stimulaserăm,s t i m u l a s e r ə m,S T IH M UW L AE S EH R AX M
stimulaserăți,s t i m u l a s e r ə t sʲ,S T IH M UW L AE S EH R AX T S
stimulaseși,s t i m u l a s e ʃʲ,S T IH M UW L AE S EH SH
stimulat,s t i m u l a t,S T IH M UW L AE T
stimulau,s t i m u l a w,S T IH M UW L AE W
stimulași,s t i m u l a ʃʲ,S T IH M UW L AE SH
stimulați,s t i m u l a t͡sʲ,S T IH M UW L AE
stimulează,s t i m u l e̯ a z ə,S T IH M UW L EH AE Z AX
stimulez,s t i m u l e z,S T IH M UW L EH Z
stimuleze,s t i m u l e z e,S T IH M UW L EH Z EH
stimulezi,s t i m u l e zʲ,S T IH M UW L EH Z
stimuli,s t i m u lʲ,S T IH M UW L
stimulând,s t i m u l ɨ n d,S T IH M UW L IX N D
stimulă,s t i m u l ə,S T IH M UW L AX
stimulăm,s t i m u l ə m,S T IH M UW L AX M
stingi,s t i n d͡ʒʲ,S T IH N JH
stinse,s t i n s e,S T IH N S EH
stomac,s t o m a c,S T OH M AE
storci,s t o r t͡ʃʲ,S T OH R CH
stradă,s t r a d ə,S T R AE D AX
stric,s t r i k,S T R IH K
strici,s t r i t͡ʃʲ,S T R IH CH
strigai,s t r i ɡ a j,S T R IH G AE Y
strigam,s t r i ɡ a m,S T R IH G AE M
strige,s t r i d͡ʒ e,S T R IH JH EH
strigi,s t r i d͡ʒʲ,S T R IH JH
strungă,s t r u n ɡ ə,S T R UW N G AX
străluc,s t r ə l u k,S T R AX L UW K
străluci,s t r ə l u t ʃ i,S T R AX L UW T SH IH
străluci,s t r ə l u t ʃʲ,S T R AX L UW T SH
studia,s t u d i a,S T UW D IH AE
studiai,s t u d j a j,S T UW D Y AE Y
studie,s t u d j e,S T UW D Y EH
studiez,s t u d j e z,S T UW D Y EH Z
stupid,s t u p i d,S T UW P IH D
stupide,s t u p i d e,S T UW P IH D EH
stupiditate,s t u p i d i t a t e,S T UW P IH D IH T AE T EH
stupidități,s t u p i d i t ə t͡sʲ,S T UW P IH D IH T AX
sturz,s t u r z,S T UW R Z
stăpân,s t ə p ɨ n,S T AX P IX N
subjugai,s u b ʒ u ɡ a j,S UW B ZH UW G AE Y
subjugam,s u b ʒ u ɡ a m,S UW B ZH UW G AE M
subjugat,s u b ʒ u ɡ a t,S UW B ZH UW G AE T
subraț,s u b r a t s,S UW B R AE T S
subscrie,s u b s k r j e,S UW B S K R Y EH
substantive,s u b s t a n t i v e,S UW B S T AE N T IH V EH
substanțe,s u b s t a n t͡s e,S UW B S T AE N EH
substanță,s u b s t a n t͡s ə,S UW B S T AE N AX
subsuoară,s u b s u w a r ə,S UW B S UW W AE R AX
suc,s u k,S UW K
suedez,s u e d e z,S UW EH D EH Z
suedezi,s u e d e zʲ,S UW EH D EH Z
suedeză,s u e d e z ə,S UW EH D EH Z AX
suferi,s u f e r i,S UW F EH R IH
suferi,s u f e rʲ,S UW F EH R
suferință,s u f e r i n t s ə,S UW F EH R IH N T S AX
sufix,s u f i k s,S UW F IH K S
sufla,s u f l a,S UW F L AE
suflet,s u f l e t,S UW F L EH T
suflete,s u f l e t e,S UW F L EH T EH
sufletească,s u f l e t e̯ a s k ə,S UW F L EH T EH AE S K AX
sufletele,s u f l e t e l e,S UW F L EH T EH L EH
sufletelor,s u f l e t e l o r,S UW F L EH T EH L OH R
sufletești,s u f l e t e ʃ tʲ,S UW F L EH T EH SH T
sufletul,s u f l e t u,S UW F L EH T UW
sufletul,s u f l e t u l,S UW F L EH T UW L
sufletului,s u f l e t u l u j,S UW F L EH T UW L UW Y
sufocai,s u f o k a j,S UW F OH K AE Y
sufocam,s u f o k a m,S UW F OH K AE M
sufocat,s u f o k a t,S UW F OH K AE T
sufăr,s u f ə r,S UW F AX R
sug,s u ɡ,S UW G
sugea,s u d͡ʒ e̯ a,S UW JH EH AE
sugeai,s u d͡ʒ e̯ a j,S UW JH EH AE Y
sugeam,s u d͡ʒ e̯ a m,S UW JH EH AE M
sugeau,s u d͡ʒ e̯ a w,S UW JH EH AE W
sugeați,s u d͡ʒ e̯ a t͡sʲ,S UW JH EH AE
sugem,s u d͡ʒ e m,S UW JH EH M
sugere,s u d͡ʒ e r e,S UW JH EH R EH
sugeți,s u d͡ʒ e t͡sʲ,S UW JH EH
sugi,s u d͡ʒʲ,S UW JH
sugând,s u ɡ ɨ n d,S UW G IX N D
sugă,s u ɡ ə,S UW G AX
sumer,s u m e ɾ,S UW M EH DX
sumet,s u m e t,S UW M EH T
sunau,s u n a w,S UW N AE W
sune,s u n e,S UW N EH
sunet,s u n e t,S UW N EH T
sunete,s u n e t e,S UW N EH T EH
sunetele,s u n e t e l e,S UW N EH T EH L EH
sunetelor,s u n e t e l o r,S UW N EH T EH L OH R
sunetul,s u n e t u,S UW N EH T UW
sunetul,s u n e t u l,S UW N EH T UW L
sunetului,s u n e t u l u j,S UW N EH T UW L UW Y
suni,s u nʲ,S UW N
sunt,s u n t,S UW N T
sunt,s ɨ n t,S IX N T
suntem,s u n t e m,S UW N T EH M
sunteți,s u n t e t͡sʲ,S UW N T EH
sunteți,s ɨ n t e t͡sʲ,S IX N T EH
supere,s u p e r e,S UW P EH R EH
superi,s u p e rʲ,S UW P EH R
suplicai,s u p l i k a j,S UW P L IH K AE Y
suplicam,s u p l i k a m,S UW P L IH K AE M
suplicase,s u p l i k a s e,S UW P L IH K AE S EH
suplicat,s u p l i k a t,S UW P L IH K AE T
supse,s u p s e,S UW P S EH
supsei,s u p s e j,S UW P S EH Y
supseră,s u p s e r ə,S UW P S EH R AX
supserăm,s u p s e r ə m,S UW P S EH R AX M
supserăți,s u p s e r ə t͡sʲ,S UW P S EH R AX
supsese,s u p s e s e,S UW P S EH S EH
supsesem,s u p s e s e m,S UW P S EH S EH M
supseseră,s u p s e s e r ə,S UW P S EH S EH R AX
supseserăm,s u p s e s e r ə m,S UW P S EH S EH R AX M
supseserăți,s u p s e s e r ə t͡sʲ,S UW P S EH S EH R AX
supseseși,s u p s e s e ʃʲ,S UW P S EH S EH SH
supseși,s u p s e ʃʲ,S UW P S EH SH
supt,s u p t,S UW P T
supun,s u p u n,S UW P UW N
surori,s u r o rʲ,S UW R OH R
surprinse,s u r p r i n s e,S UW R P R IH N S EH
suscitai,s u s t͡ʃ i t a j,S UW S CH IH T AE Y
suscitam,s u s t͡ʃ i t a m,S UW S CH IH T AE M
suscitase,s u s t͡ʃ i t a s e,S UW S CH IH T AE S EH
suscitat,s u s t͡ʃ i t a t,S UW S CH IH T AE T
suscite,s u s t͡ʃ i t e,S UW S CH IH T EH
susur,s u s u r,S UW S UW R
susurare,s u s u r a r e,S UW S UW R AE R EH
susure,s u s u r e,S UW S UW R EH
susuri,s u s u rʲ,S UW S UW R
suveran,s u v e ɾ a n,S UW V EH DX AE N
sânge,s ɨ n d͡ʒ e,S IX N JH EH
sângerai,s ɨ n d͡ʒ e r a j,S IX N JH EH R AE Y
sângeram,s ɨ n d͡ʒ e r a m,S IX N JH EH R AE M
sângerară,s ɨ n d͡ʒ e r a r ə,S IX N JH EH R AE R AX
sângerarăm,s ɨ n d͡ʒ e r a r ə m,S IX N JH EH R AE R AX M
sângerarăți,s ɨ n d͡ʒ e r a r ə t sʲ,S IX N JH EH R AE R AX T S
sângerase,s ɨ n d͡ʒ e r a s e,S IX N JH EH R AE S EH
sângerasem,s ɨ n d͡ʒ e r a s e m,S IX N JH EH R AE S EH M
sângeraseră,s ɨ n d͡ʒ e r a s e r ə,S IX N JH EH R AE S EH R AX
sângeraserăm,s ɨ n d͡ʒ e r a s e r ə m,S IX N JH EH R AE S EH R AX M
sângeraserăți,s ɨ n d͡ʒ e r a s e r ə t sʲ,S IX N JH EH R AE S EH R AX T S
sângeraseși,s ɨ n d͡ʒ e r a s e ʃʲ,S IX N JH EH R AE S EH SH
sângerat,s ɨ n d͡ʒ e r a t,S IX N JH EH R AE T
sângerau,s ɨ n d͡ʒ e r a w,S IX N JH EH R AE W
sângerași,s ɨ n d͡ʒ e r a ʃʲ,S IX N JH EH R AE SH
sângerați,s ɨ n d͡ʒ e r a t͡sʲ,S IX N JH EH R AE
sângerează,s ɨ n d͡ʒ e r e̯ a z ə,S IX N JH EH R EH AE Z AX
sângerez,s ɨ n d͡ʒ e r e z,S IX N JH EH R EH Z
sângereze,s ɨ n d͡ʒ e r e z e,S IX N JH EH R EH Z EH
sângerezi,s ɨ n d͡ʒ e r e zʲ,S IX N JH EH R EH Z
sângeros,s ɨ n d͡ʒ e r o s,S IX N JH EH R OH S
sângerând,s ɨ n d͡ʒ e r ɨ n d,S IX N JH EH R IX N D
sângeră,s ɨ n d͡ʒ e r ə,S IX N JH EH R AX
sângerăm,s ɨ n d͡ʒ e r ə m,S IX N JH EH R AX M
săi,s ə j,S AX Y
sălbatic,s ə l b a t i k,S AX L B AE T IH K
sălbatice,s ə l b a t i t͡ʃ e,S AX L B AE T IH CH EH
sălbatici,s ə l b a t i t͡ʃʲ,S AX L B AE T IH CH
sălbatică,s ə l b a t i k ə,S AX L B AE T IH K AX
sămânță,s ə m ɨ n t s ə,S AX M IX N T S AX
sănătate,s ə n ə t a t e,S AX N AX T AE T EH
sănătos,s ə n ə t o s,S AX N AX T OH S
săptămâni,s ə p t ə m ɨ nʲ,S AX P T AX M IX N
săptămână,s ə p t ə m ɨ n ə,S AX P T AX M IX N AX
săpunieră,s ə p u n j e r ə,S AX P UW N Y EH R AX
sărac,s ə r a k,S AX R AE K
săruta,s ə r u t a,S AX R UW T AE
sărămură,s ə r ə m u r ə,S AX R AX M UW R AX
săvârși,s ə v ɨ r ʃ i,S AX V IX R SH IH
tace,t a t͡ʃ e,T AE CH EH
taci,t a t͡ʃʲ,T AE CH
tai,t a j,T AE Y
tale,t a l e,T AE L EH
tare,t a r e,T AE R EH
tari,t a rʲ,T AE R
tastatura,t a s t a t u r a,T AE S T AE T UW R AE
tastatură,t a s t a t u r ə,T AE S T AE T UW R AX
tatua,t a t u a,T AE T UW AE
tatuai,t a t u a j,T AE T UW AE Y
tatuaj,t a t u a ʒ,T AE T UW AE ZH
tatuaje,t a t w a ʒ e,T AE T W AE ZH EH
tatuajele,t a t u a ʒ e l e,T AE T UW AE ZH EH L EH
tatuajelor,t a t u a ʒ e l o r,T AE T UW AE ZH EH L OH R
tatuajul,t a t u a ʒ u l,T AE T UW AE ZH UW L
tatuajului,t a t u a ʒ u l u j,T AE T UW AE ZH UW L UW Y
tatuam,t a t u a m,T AE T UW AE M
tatuară,t a t u a r ə,T AE T UW AE R AX
tatuarăm,t a t u a r ə m,T AE T UW AE R AX M
tatuarăți,t a t u a r ə t sʲ,T AE T UW AE R AX T S
tatuase,t a t u a s e,T AE T UW AE S EH
tatuasem,t a t u a s e m,T AE T UW AE S EH M
tatuaseră,t a t u a s e r ə,T AE T UW AE S EH R AX
tatuaserăm,t a t u a s e r ə m,T AE T UW AE S EH R AX M
tatuaserăți,t a t u a s e r ə t sʲ,T AE T UW AE S EH R AX T S
tatuaseși,t a t u a s e ʃʲ,T AE T UW AE S EH SH
tatuat,t a t u a t,T AE T UW AE T
tatuau,t a t u a w,T AE T UW AE W
tatuași,t a t u a ʃʲ,T AE T UW AE SH
tatuați,t a t u a t͡sʲ,T AE T UW AE
tatuează,t a t u j a z ə,T AE T UW Y AE Z AX
tatuez,t a t u e z,T AE T UW EH Z
tatueze,t a t u e z e,T AE T UW EH Z EH
tatuezi,t a t u e zʲ,T AE T UW EH Z
tatuând,t a t u ɨ n d,T AE T UW IX N D
tatuă,t a t u ə,T AE T UW AX
tatuăm,t a t u ə m,T AE T UW AX M
tată,t a t ə,T AE T AX
tatăl,t a t ə l,T AE T AX L
tatălui,t a t ə l u j,T AE T AX L UW Y
tați,t a t͡sʲ,T AE
tații,t a t͡s iʲ,T AE IH
taților,t a t͡s i l o r,T AE IH L OH R
teama,t e̯ a m a,T EH AE M AE
teatru,t e̯ a t r u,T EH AE T R UW
telega,t e l ɛ ɡ a,T EH L EH G AE
tem,t e m,T EH M
temelie,t e m e l i e,T EH M EH L IH EH
temem,t e m e m,T EH M EH M
temi,t e mʲ,T EH M
temu,t e m u,T EH M UW
tentai,t e n t a j,T EH N T AE Y
tentam,t e n t a m,T EH N T AE M
tentant,t e n t a n t,T EH N T AE N T
tentante,t e n t a n t e,T EH N T AE N T EH
tentantă,t e n t a n t ə,T EH N T AE N T AX
tentanți,t e n t a n t͡sʲ,T EH N T AE N
tentară,t e n t a r ə,T EH N T AE R AX
tentarăm,t e n t a r ə m,T EH N T AE R AX M
tentarăți,t e n t a r ə t sʲ,T EH N T AE R AX T S
tentase,t e n t a s e,T EH N T AE S EH
tentasem,t e n t a s e m,T EH N T AE S EH M
tentaseră,t e n t a s e r ə,T EH N T AE S EH R AX
tentaserăm,t e n t a s e r ə m,T EH N T AE S EH R AX M
tentaserăți,t e n t a s e r ə t sʲ,T EH N T AE S EH R AX T S
tentaseși,t e n t a s e ʃʲ,T EH N T AE S EH SH
tentat,t e n t a t,T EH N T AE T
tentau,t e n t a w,T EH N T AE W
tentași,t e n t a ʃʲ,T EH N T AE SH
tentați,t e n t a t͡sʲ,T EH N T AE
tentează,t e n t e̯ a z ə,T EH N T EH AE Z AX
tentez,t e n t e z,T EH N T EH Z
tenteze,t e n t e z e,T EH N T EH Z EH
tentezi,t e n t e zʲ,T EH N T EH Z
tentând,t e n t ɨ n d,T EH N T IX N D
tentă,t e n t ə,T EH N T AX
tentăm,t e n t ə m,T EH N T AX M
termen,t e r m e n,T EH R M EH N
termin,t e r m i n,T EH R M IH N
terminai,t e r m i n a j,T EH R M IH N AE Y
terminam,t e r m i n a m,T EH R M IH N AE M
terminase,t e r m i n a s e,T EH R M IH N AE S EH
terminasem,t e r m i n a s e m,T EH R M IH N AE S EH M
terminaseră,t e r m i n a s e r ə,T EH R M IH N AE S EH R AX
terminaserăm,t e r m i n a s e r ə m,T EH R M IH N AE S EH R AX M
termine,t e r m i n e,T EH R M IH N EH
termini,t e r m i nʲ,T EH R M IH N
testai,t e s t a j,T EH S T AE Y
testam,t e s t a m,T EH S T AE M
testase,t e s t a s e,T EH S T AE S EH
testat,t e s t a t,T EH S T AE T
testez,t e s t e z,T EH S T EH Z
testicul,t e s t i k u l,T EH S T IH K UW L
testicule,t e s t i k u l e,T EH S T IH K UW L EH
testiculul,t e s t i k u l u,T EH S T IH K UW L UW
testiculul,t e s t i k u l u l,T EH S T IH K UW L UW L
testosteron,t e s t o s t e r o n,T EH S T OH S T EH R OH N
timp,t i m p,T IH M P
timpuri,t i m p u rʲ,T IH M P UW R
tind,t i n d,T IH N D
tipe,t i p e,T IH P EH
tiran,t i r a n,T IH R AE N
toarne,t o̯ a r n e,T OH AE R N EH
tocai,t o k a j,T OH K AE Y
tocam,t o k a m,T OH K AE M
tocase,t o k a s e,T OH K AE S EH
toi,t o j,T OH Y
topea,t o p e̯ a,T OH P EH AE
topit,t o p i t,T OH P IH T
torci,t o r t͡ʃʲ,T OH R CH
torni,t o r nʲ,T OH R N
torturai,t o r t u r a j,T OH R T UW R AE Y
torturam,t o r t u r a m,T OH R T UW R AE M
torturară,t o r t u r a r ə,T OH R T UW R AE R AX
torturarăm,t o r t u r a r ə m,T OH R T UW R AE R AX M
torturarăți,t o r t u r a r ə t sʲ,T OH R T UW R AE R AX T S
torturase,t o r t u r a s e,T OH R T UW R AE S EH
torturasem,t o r t u r a s e m,T OH R T UW R AE S EH M
torturaseră,t o r t u r a s e r ə,T OH R T UW R AE S EH R AX
torturaserăm,t o r t u r a s e r ə m,T OH R T UW R AE S EH R AX M
torturaserăți,t o r t u r a s e r ə t sʲ,T OH R T UW R AE S EH R AX T S
torturaseși,t o r t u r a s e ʃʲ,T OH R T UW R AE S EH SH
torturat,t o r t u r a t,T OH R T UW R AE T
torturau,t o r t u r a w,T OH R T UW R AE W
torturași,t o r t u r a ʃʲ,T OH R T UW R AE SH
torturați,t o r t u r a t͡sʲ,T OH R T UW R AE
torturează,t o r t u r e̯ a z ə,T OH R T UW R EH AE Z AX
torturez,t o r t u r e z,T OH R T UW R EH Z
tortureze,t o r t u r e z e,T OH R T UW R EH Z EH
torturezi,t o r t u r e zʲ,T OH R T UW R EH Z
torturând,t o r t u r ɨ n d,T OH R T UW R IX N D
torturăm,t o r t u r ə m,T OH R T UW R AX M
totalitate,t o t a l i t a t e,T OH T AE L IH T AE T EH
tovarăș,t o v a r ə ʃ,T OH V AE R AX SH
tovărășie,t o v ə r ə ʃ i e,T OH V AX R AX SH IH EH
trabuc,t r a b u k,T R AE B UW K
traduc,t r a d u k,T R AE D UW K
traducere,t r a d u t͡ʃ e r e,T R AE D UW CH EH R EH
traduceri,t r a d u t ʃ e rʲ,T R AE D UW T SH EH R
traduci,t r a d u t͡ʃʲ,T R AE D UW CH
tragi,t r a d͡ʒʲ,T R AE JH
trandafir,t r a n d a f i r,T R AE N D AE F IH R
transcriu,t r a n s k r i w,T R AE N S K R IH W
transform,t r a n s f o r m,T R AE N S F OH R M
transforma,t r a n s f o r m a,T R AE N S F OH R M AE
transformai,t r a n s f o r m a j,T R AE N S F OH R M AE Y
transformam,t r a n s f o r m a m,T R AE N S F OH R M AE M
transformase,t r a n s f o r m a s e,T R AE N S F OH R M AE S EH
transformat,t r a n s f o r m a t,T R AE N S F OH R M AE T
transforme,t r a n s f o r m e,T R AE N S F OH R M EH
transformi,t r a n s f o r mʲ,T R AE N S F OH R M
transilvania,t r a n s i l v a n i a,T R AE N S IH L V AE N IH AE
transmit,t r a n s m i t,T R AE N S M IH T
transnistria,t r a n s n i s t r i a,T R AE N S N IH S T R IH AE
transpirai,t r a n s p i r a j,T R AE N S P IH R AE Y
transpiram,t r a n s p i r a m,T R AE N S P IH R AE M
transpirase,t r a n s p i r a s e,T R AE N S P IH R AE S EH
transpire,t r a n s p i r e,T R AE N S P IH R EH
trase,t r a s e,T R AE S EH
tratai,t r a t a j,T R AE T AE Y
tratam,t r a t a m,T R AE T AE M
tratase,t r a t a s e,T R AE T AE S EH
traversai,t r a v e r s a j,T R AE V EH R S AE Y
traversez,t r a v e r s e z,T R AE V EH R S EH Z
tre,t r e,T R EH
treabă,t r e̯ a b ə,T R EH AE B AX
trebuia,t r e b u j a,T R EH B UW Y AE
trebuie,t r e b u j e,T R EH B UW Y EH
trei,t r e j,T R EH Y
trepidai,t r e p i d a j,T R EH P IH D AE Y
trepidam,t r e p i d a m,T R EH P IH D AE M
trepidase,t r e p i d a s e,T R EH P IH D AE S EH
trepidat,t r e p i d a t,T R EH P IH D AE T
trepidez,t r e p i d e z,T R EH P IH D EH Z
trib,t r i b,T R IH B
tricot,t r i k o t,T R IH K OH T
tricou,t r i k o w,T R IH K OH W
trimite,t r i m i t e,T R IH M IH T EH
trip,t r i p,T R IH P
triste,t r i s t e,T R IH S T EH
trotai,t r o t a j,T R OH T AE Y
trotam,t r o t a m,T R OH T AE M
trotase,t r o t a s e,T R OH T AE S EH
trotez,t r o t e z,T R OH T EH Z
trăi,t r ə i,T R AX IH
trăiască,t r ə j a s k ə,T R AX Y AE S K AX
tub,t u b,T UW B
tunai,t u n a j,T UW N AE Y
tunam,t u n a m,T UW N AE M
tunase,t u n a s e,T UW N AE S EH
tune,t u n e,T UW N EH
tunet,t u n e t,T UW N EH T
tuni,t u nʲ,T UW N
tunse,t u n s e,T UW N S EH
turbai,t u r b a j,T UW R B AE Y
turbam,t u r b a m,T UW R B AE M
turbase,t u r b a s e,T UW R B AE S EH
turbat,t u r b a t,T UW R B AE T
turbe,t u r b e,T UW R B EH
turbi,t u r bʲ,T UW R B
turcească,t u r t͡ʃ e̯ a s k ə,T UW R CH EH AE S K AX
turcesc,t u r t͡ʃ e s k,T UW R CH EH S K
turcești,t u r t͡ʃ e ʃ tʲ,T UW R CH EH SH T
turist,t u r i s t,T UW R IH S T
turiști,t u r i ʃ tʲ,T UW R IH SH T
turnase,t u r n a s e,T UW R N AE S EH
turnuri,t u r n u rʲ,T UW R N UW R
turtit,t u r t i t,T UW R T IH T
tură,t u r ə,T UW R AX
tutelai,t u t e l a j,T UW T EH L AE Y
tutelam,t u t e l a m,T UW T EH L AE M
tutelase,t u t e l a s e,T UW T EH L AE S EH
tâmplărie,t ɨ m p l ə r i e,T IX M P L AX R IH EH
tânji,t ɨ n ʒ i,T IX N ZH IH
tânăr,t ɨ n ə r,T IX N AX R
tătărușanu,t ə t ə r u ʃ a n u,T AX T AX R UW SH AE N UW
ubicua,u b i k u a,UW B IH K UW AE
ubicue,u b i k u e,UW B IH K UW EH
ubicuei,u b i k u e j,UW B IH K UW EH Y
ubicuele,u b i k u e l e,UW B IH K UW EH L EH
ubicuelor,u b i k u e l o r,UW B IH K UW EH L OH R
ubicui,u b i k u j,UW B IH K UW Y
ubicuii,u b i k u iː,UW B IH K UW IH
ubicuilor,u b i k u i l o r,UW B IH K UW IH L OH R
ubicuitate,u b i k u i t a t e,UW B IH K UW IH T AE T EH
ubicuitatea,u b i k u i t a t e̯ a,UW B IH K UW IH T AE T EH AE
ubicuul,u b i k u u,UW B IH K UW UW
ubicuul,u b i k u u l,UW B IH K UW UW L
ubicuului,u b i k u u l u j,UW B IH K UW UW L UW Y
ubicuă,u b i k u ə,UW B IH K UW AX
ucide,u t ʃ i d e,UW T SH IH D EH
udam,u d a m,UW D AE M
ude,u d e,UW D EH
uimitor,u j m i t o r,UW Y M IH T OH R
uite,u j t e,UW Y T EH
ultima,u l t i m a,UW L T IH M AE
ultime,u l t i m e,UW L T IH M EH
ultimi,u l t i mʲ,UW L T IH M
ultimul,u l t i m u l,UW L T IH M UW L
umana,u m a n a,UW M AE N AE
umane,u m a n e,UW M AE N EH
umani,u m a nʲ,UW M AE N
umanitate,u m a n i t a t e,UW M AE N IH T AE T EH
umble,u m b l e,UW M B L EH
umeraș,u m e r a ʃ,UW M EH R AE SH
umiditate,u m i d i t a t e,UW M IH D IH T AE T EH
umăr,u m ə r,UW M AX R
undam,u n d a m,UW N D AE M
undat,u n d a t,UW N D AE T
unde,u n d e,UW N D EH
ungaria,u n ɡ a r i a,UW N G AE R IH AE
ungem,u n d͡ʒ e m,UW N JH EH M
unghi,u ŋ ɡʲ,UW NG G
ungi,u n d͡ʒʲ,UW N JH
ungur,u ŋ ɡ u r,UW NG G UW R
unic,u n i k,UW N IH K
unit,u n i t,UW N IH T
universitate,u n i v e r s i t a t e,UW N IH V EH R S IH T AE T EH
unul,u n u l,UW N UW L
uram,u r a m,UW R AE M
urase,u r a s e,UW R AE S EH
urat,u r a t,UW R AE T
urbanizai,u r b a n i z a j,UW R B AE N IH Z AE Y
urbanizam,u r b a n i z a m,UW R B AE N IH Z AE M
urbanizase,u r b a n i z a s e,UW R B AE N IH Z AE S EH
urce,u r t͡ʃ e,UW R CH EH
urdă,u r d ə,UW R D AX
urez,u r e z,UW R EH Z
uri,u rʲ,UW R
urinai,u r i n a j,UW R IH N AE Y
urinam,u r i n a m,UW R IH N AE M
urinară,u r i n a r ə,UW R IH N AE R AX
urinarăm,u r i n a r ə m,UW R IH N AE R AX M
urinarăți,u r i n a r ə t sʲ,UW R IH N AE R AX T S
urinase,u r i n a s e,UW R IH N AE S EH
urinasem,u r i n a s e m,UW R IH N AE S EH M
urinaseră,u r i n a s e r ə,UW R IH N AE S EH R AX
urinaserăm,u r i n a s e r ə m,UW R IH N AE S EH R AX M
urinaserăți,u r i n a s e r ə t sʲ,UW R IH N AE S EH R AX T S
urinaseși,u r i n a s e ʃʲ,UW R IH N AE S EH SH
urinat,u r i n a t,UW R IH N AE T
urinau,u r i n a w,UW R IH N AE W
urinași,u r i n a ʃʲ,UW R IH N AE SH
urinați,u r i n a t͡sʲ,UW R IH N AE
urinează,u r i n e̯ a z ə,UW R IH N EH AE Z AX
urinez,u r i n e z,UW R IH N EH Z
urineze,u r i n e z e,UW R IH N EH Z EH
urinezi,u r i n e zʲ,UW R IH N EH Z
urinând,u r i n ɨ n d,UW R IH N IX N D
urinăm,u r i n ə m,UW R IH N AX M
urlai,u r l a j,UW R L AE Y
urli,u r lʲ,UW R L
urâm,u r ɨ m,UW R IX M
urâți,u r ɨ t͡sʲ,UW R IX
urăsc,u r ə s k,UW R AX S K
urăște,u r ə ʃ t e,UW R AX SH T EH
urăști,u r ə ʃ tʲ,UW R AX SH T
urșinic,u r ʃ i n i k,UW R SH IH N IH K
usture,u s t u r e,UW S T UW R EH
usturoi,u s t̪ u ɾ o j,UW S UW DX OH Y
uter,u t e r,UW T EH R
utilizai,u t i l i z a j,UW T IH L IH Z AE Y
utilizam,u t i l i z a m,UW T IH L IH Z AE M
utilizase,u t i l i z a s e,UW T IH L IH Z AE S EH
uzai,u z a j,UW Z AE Y
uzez,u z e z,UW Z EH Z
ușa,u ʃ a,UW SH AE
uși,u ʃʲ,UW SH
ușii,u ʃ iʲ,UW SH IH
ușile,u ʃ i l e,UW SH IH L EH
ușilor,u ʃ i l o r,UW SH IH L OH R
ușor,u ʃ o̞ r,UW SH R
ușuratic,u ʃ u r a t i k,UW SH UW R AE T IH K
ușă,u ʃ ə,UW SH AX
va,v a,V AE
vaccinai,v a k t͡ʃ i n a j,V AE K CH IH N AE Y
vaccinez,v a k t͡ʃ i n e z,V AE K CH IH N EH Z
vaci,v a t͡ʃʲ,V AE CH
vadă,v a d ə,V AE D AX
vagin,v a d͡ʒ i n,V AE JH IH N
vagine,v a d͡ʒ i n e,V AE JH IH N EH
vait,v a j t,V AE Y T
valahia,v a l a x i a,V AE L AE IH AE
vale,v a l e,V AE L EH
valea,v a l e̯ a,V AE L EH AE
valsai,v a l s a j,V AE L S AE Y
valsam,v a l s a m,V AE L S AE M
valsase,v a l s a s e,V AE L S AE S EH
valsez,v a l s e z,V AE L S EH Z
vampir,v a m p i r,V AE M P IH R
vampira,v a m p i r a,V AE M P IH R AE
vampire,v a m p i r e,V AE M P IH R EH
vampiri,v a m p i rʲ,V AE M P IH R
vampiră,v a m p i r ə,V AE M P IH R AX
vargă,v a r ɡ ə,V AE R G AX
varujan,v a r u ʒ a n,V AE R UW ZH AE N
veche,v e k e,V EH K EH
vede,v e d e,V EH D EH
vedea,v e d e̯ a,V EH D EH AE
