word,ipa,ARPAbet
translingues,t ʁ ɑ̃ s l ɛ̃ ɡ,T AA S L EH G
translittération,t ʁ ɑ̃ s l i t e ʁ a s j ɔ̃,T AA S L IH T EH AE S Y AO
translittérations,t ʁ ɑ̃ s l i t e ʁ a s j ɔ̃,T AA S L IH T EH AE S Y AO
translucide,t ʁ ɑ̃ s l y s i d,T AA S L S IH D
transmettre,t ʁ ɑ̃ s m ɛ t ʁ,T AA S M EH T
transmission,t ʁ ɑ̃ s m i s j ɔ̃,T AA S M IH S Y AO
transmissions,t ʁ ɑ̃ s m i s j ɔ̃,T AA S M IH S Y AO
transmuer,t ʁ ɑ̃ s m ɥ e,T AA S M EH
transmuter,t ʁ ɑ̃ s m y t e,T AA S M T EH
transneptunien,t ʁ ɑ̃ s n ɛ p t y n j ɛ̃,T AA S N EH P T N Y EH
transneptunienne,t ʁ ɑ̃ s n ɛ p t y n j ɛ n,T AA S N EH P T N Y EH N
transocéanique,t ʁ ɑ̃ z ɔ s e a n i k,T AA Z AO S EH AE N IH K
transparaitre,t ʁ ɑ̃ s p a ʁ ɛ t ʁ,T AA S P AE EH T
transparaître,t ʁ ɑ̃ s p a ʁ ɛ t ʁ,T AA S P AE EH T
transparence,t ʁ ɑ̃ s p a ʁ ɑ̃ s,T AA S P AE AA S
transparent,t ʁ ɑ̃ s p a ʁ ɑ̃,T AA S P AE AA
transpartisane,t ʁ ɑ̃ s p a ʁ t i z a n,T AA S P AE T IH Z AE N
transpirer,t ʁ ɑ̃ s p i ʁ e,T AA S P IH EH
transplutonienne,t ʁ ɑ̃ s p l y t ɔ n j ɛ n,T AA S P L T AO N Y EH N
transport,t ʁ ɑ̃ s p ɔ ʁ,T AA S P AO
transporter,t ʁ ɑ̃ s p ɔ ʁ t e,T AA S P AO T EH
transporteuse,t ʁ ɑ̃ s p ɔ ʁ t ø z,T AA S P AO T Z
transposer,t ʁ ɑ̃ s p o z e,T AA S P OH Z EH
transposée,t ʁ ɑ̃ s p o z e,T AA S P OH Z EH
transpyrénéen,t ʁ ɑ̃ s p i ʁ e n e ɛ̃,T AA S P IH EH N EH EH
transsexuel,t ʁ ɑ̃ s ɛ k s ɥ ɛ l,T AA S EH K S EH L
transsonique,t ʁ ɑ̃ s ɔ n i k,T AA S AO N IH K
transvaser,t ʁ ɑ̃ s v ɑ z e,T AA S V AA Z EH
transvaser,t ʁ ɑ̃ z v ɑ z e,T AA Z V AA Z EH
transvection,t ʁ ɑ̃ s v ɛ k s j ɔ̃,T AA S V EH K S Y AO
transylvanie,t ʁ ɑ̃ s i l v a n i,T AA S IH L V AE N IH
trapani,t ʁ a p a n i,T AE P AE N IH
traper,t ʁ a p e,T AE P EH
trappe,t ʁ a p,T AE P
trapu,t ʁ a p y,T AE P
trapèze,t ʁ a p ɛ z,T AE P EH Z
trapézienne,t ʁ a p e z j ɛ n,T AE P EH Z Y EH N
trapézoïde,t ʁ a p e z ɔ i d,T AE P EH Z AO IH D
traque,t ʁ a k,T AE K
traquenard,t ʁ a k n a ʁ,T AE K N AE
traquer,t ʁ a k e,T AE K EH
traquet,t ʁ a k ɛ,T AE K EH
trauma,t ʁ o m a,T OH M AE
traumatique,t ʁ o m a t i k,T OH M AE T IH K
traumatisa,t ʁ o m a t i z a,T OH M AE T IH Z AE
traumatisai,t ʁ o m a t i z e,T OH M AE T IH Z EH
traumatisaient,t ʁ o m a t i z ɛ,T OH M AE T IH Z EH
traumatisais,t ʁ o m a t i z ɛ,T OH M AE T IH Z EH
traumatisait,t ʁ o m a t i z ɛ,T OH M AE T IH Z EH
traumatisant,t ʁ o m a t i z ɑ̃,T OH M AE T IH Z AA
traumatisante,t ʁ o m a t i z ɑ̃ t,T OH M AE T IH Z AA T
traumatisas,t ʁ o m a t i z ɑ,T OH M AE T IH Z AA
traumatisasse,t ʁ o m a t i z a s,T OH M AE T IH Z AE S
traumatisassent,t ʁ o m a t i z a s,T OH M AE T IH Z AE S
traumatisasses,t ʁ o m a t i z a s,T OH M AE T IH Z AE S
traumatisassiez,t ʁ o m a t i z a s j e,T OH M AE T IH Z AE S Y EH
traumatisassions,t ʁ o m a t i z a s j ɔ̃,T OH M AE T IH Z AE S Y AO
traumatise,t ʁ o m a t i z,T OH M AE T IH Z
traumatisent,t ʁ o m a t i z,T OH M AE T IH Z
traumatisera,t ʁ o m a t i z ʁ a,T OH M AE T IH Z AE
traumatiserai,t ʁ o m a t i z ʁ e,T OH M AE T IH Z EH
traumatiseraient,t ʁ o m a t i z ʁ ɛ,T OH M AE T IH Z EH
traumatiserais,t ʁ o m a t i z ʁ ɛ,T OH M AE T IH Z EH
traumatiserait,t ʁ o m a t i z ʁ ɛ,T OH M AE T IH Z EH
traumatiseras,t ʁ o m a t i z ʁ ɑ,T OH M AE T IH Z AA
traumatiserez,t ʁ o m a t i z ʁ e,T OH M AE T IH Z EH
traumatiseriez,t ʁ o m a t i z ə ʁ j e,T OH M AE T IH Z AX Y EH
traumatiserions,t ʁ o m a t i z ə ʁ j ɔ̃,T OH M AE T IH Z AX Y AO
traumatiserons,t ʁ o m a t i z ʁ ɔ̃,T OH M AE T IH Z AO
traumatiseront,t ʁ o m a t i z ʁ ɔ̃,T OH M AE T IH Z AO
traumatises,t ʁ o m a t i z,T OH M AE T IH Z
traumatisez,t ʁ o m a t i z e,T OH M AE T IH Z EH
traumatisiez,t ʁ o m a t i z j e,T OH M AE T IH Z Y EH
traumatisions,t ʁ o m a t i z j ɔ̃,T OH M AE T IH Z Y AO
traumatisme,t ʁ o m a t i s m,T OH M AE T IH S M
traumatisons,t ʁ o m a t i z ɔ̃,T OH M AE T IH Z AO
traumatisâmes,t ʁ o m a t i z ɑ m,T OH M AE T IH Z AA M
traumatisât,t ʁ o m a t i z ɑ,T OH M AE T IH Z AA
traumatisâtes,t ʁ o m a t i z ɑ t,T OH M AE T IH Z AA T
traumatisèrent,t ʁ o m a t i z ɛ ʁ,T OH M AE T IH Z EH
traumatisé,t ʁ o m a t i z e,T OH M AE T IH Z EH
travail,t ʁ a v a j,T AE V AE Y
travaillant,t ʁ a v a j ɑ̃,T AE V AE Y AA
travailler,t ʁ a v a j e,T AE V AE Y EH
travailleur,t ʁ a v a j œ ʁ,T AE V AE Y AE
travailleuse,t ʁ a v a j ø z,T AE V AE Y Z
travailliste,t ʁ a v a j i s t,T AE V AE Y IH S T
travaux,t ʁ a v o,T AE V OH
travelo,t ʁ a v l o,T AE V L OH
travers,t ʁ a v ɛ ʁ,T AE V EH
traversai,t ʁ a v ɛ ʁ s e,T AE V EH S EH
traversaient,t ʁ a v ɛ ʁ s ɛ,T AE V EH S EH
traversais,t ʁ a v ɛ ʁ s ɛ,T AE V EH S EH
traversait,t ʁ a v ɛ ʁ s ɛ,T AE V EH S EH
traversant,t ʁ a v ɛ ʁ s ɑ̃,T AE V EH S AA
traversas,t ʁ a v ɛ ʁ s ɑ,T AE V EH S AA
traversasse,t ʁ a v ɛ ʁ s a s,T AE V EH S AE S
traversassent,t ʁ a v ɛ ʁ s a s,T AE V EH S AE S
traversasses,t ʁ a v ɛ ʁ s a s,T AE V EH S AE S
traversassiez,t ʁ a v ɛ ʁ s a s j e,T AE V EH S AE S Y EH
traversassions,t ʁ a v ɛ ʁ s a s j ɔ̃,T AE V EH S AE S Y AO
traverse,t ʁ a v ɛ ʁ s,T AE V EH S
traversent,t ʁ a v ɛ ʁ s,T AE V EH S
traverser,t ʁ a v ɛ ʁ s e,T AE V EH S EH
traversera,t ʁ a v ɛ ʁ s ə ʁ a,T AE V EH S AX AE
traverserai,t ʁ a v ɛ ʁ s ə ʁ e,T AE V EH S AX EH
traverseraient,t ʁ a v ɛ ʁ s ə ʁ ɛ,T AE V EH S AX EH
traverserais,t ʁ a v ɛ ʁ s ə ʁ ɛ,T AE V EH S AX EH
traverserait,t ʁ a v ɛ ʁ s ə ʁ ɛ,T AE V EH S AX EH
traverseras,t ʁ a v ɛ ʁ s ə ʁ ɑ,T AE V EH S AX AA
traverserez,t ʁ a v ɛ ʁ s ə ʁ e,T AE V EH S AX EH
traverseriez,t ʁ a v ɛ ʁ s ə ʁ j e,T AE V EH S AX Y EH
traverserions,t ʁ a v ɛ ʁ s ə ʁ j ɔ̃,T AE V EH S AX Y AO
traverserons,t ʁ a v ɛ ʁ s ə ʁ ɔ̃,T AE V EH S AX AO
traverseront,t ʁ a v ɛ ʁ s ə ʁ ɔ̃,T AE V EH S AX AO
traverses,t ʁ a v ɛ ʁ s,T AE V EH S
traversez,t ʁ a v ɛ ʁ s e,T AE V EH S EH
traversier,t ʁ a v ɛ ʁ s j e,T AE V EH S Y EH
traversiez,t ʁ a v ɛ ʁ s j e,T AE V EH S Y EH
traversin,t ʁ a v ɛ ʁ s ɛ̃,T AE V EH S EH
traversions,t ʁ a v ɛ ʁ s j ɔ̃,T AE V EH S Y AO
traversons,t ʁ a v ɛ ʁ s ɔ̃,T AE V EH S AO
traversâmes,t ʁ a v ɛ ʁ s ɑ m,T AE V EH S AA M
traversât,t ʁ a v ɛ ʁ s ɑ,T AE V EH S AA
traversâtes,t ʁ a v ɛ ʁ s ɑ t,T AE V EH S AA T
traversèrent,t ʁ a v ɛ ʁ s ɛ ʁ,T AE V EH S EH
traversée,t ʁ a v ɛ ʁ s e,T AE V EH S EH
travertin,t ʁ a v ɛ ʁ t ɛ̃,T AE V EH T EH
travesti,t ʁ a v ɛ s t i,T AE V EH S T IH
travestir,t ʁ a v ɛ s t i ʁ,T AE V EH S T IH
travée,t ʁ a v e,T AE V EH
traînailler,t ʁ ɛ n ɑ j e,T EH N AA Y EH
traînasser,t ʁ ɛ n a s e,T EH N AE S EH
traîne,t ʁ ɛ n,T EH N
traîneau,t ʁ ɛ n o,T EH N OH
traîner,t ʁ e n e,T EH N EH
traîner,t ʁ ɛ n e,T EH N EH
traître,t ʁ ɛ t ʁ,T EH T
traîtresse,t ʁ ɛ t ʁ ɛ s,T EH T EH S
traîtreusement,t ʁ ɛ t ʁ ø z m ɑ̃,T EH T Z M AA
treillis,t ʁ ɛ j i,T EH Y IH
treize,t ʁ ɛ z,T EH Z
treizième,t ʁ ɛ z j ɛ m,T EH Z Y EH M
treizièmement,t ʁ ɛ z j ɛ m m ɑ̃,T EH Z Y EH M M AA
treizièmes,t ʁ ɛ z j ɛ m,T EH Z Y EH M
trekkeur,t ʁ ɛ k œ ʁ,T EH K AE
trekking,t ʁ ɛ k i ŋ,T EH K IH NG
tremblay,t ʁ ɑ̃ b l ɛ,T AA B L EH
tremble,t ʁ ɑ̃ b l,T AA B L
tremblement,t ʁ ɑ̃ b l ə m ɑ̃,T AA B L AX M AA
trembler,t ʁ ɑ̃ b l e,T AA B L EH
trembleur,t ʁ ɑ̃ b l œ ʁ,T AA B L AE
trembleurs,t ʁ ɑ̃ b l œ ʁ,T AA B L AE
trembleuse,t ʁ ɑ̃ b l ø z,T AA B L Z
trembleuses,t ʁ ɑ̃ b l ø z,T AA B L Z
tremblota,t ʁ ɑ̃ b l ɔ t a,T AA B L AO T AE
tremblotai,t ʁ ɑ̃ b l ɔ t e,T AA B L AO T EH
tremblotaient,t ʁ ɑ̃ b l ɔ t ɛ,T AA B L AO T EH
tremblotais,t ʁ ɑ̃ b l ɔ t ɛ,T AA B L AO T EH
tremblotait,t ʁ ɑ̃ b l ɔ t ɛ,T AA B L AO T EH
tremblotant,t ʁ ɑ̃ b l ɔ t ɑ̃,T AA B L AO T AA
tremblotas,t ʁ ɑ̃ b l ɔ t ɑ,T AA B L AO T AA
tremblotasse,t ʁ ɑ̃ b l ɔ t a s,T AA B L AO T AE S
tremblotassent,t ʁ ɑ̃ b l ɔ t a s,T AA B L AO T AE S
tremblotasses,t ʁ ɑ̃ b l ɔ t a s,T AA B L AO T AE S
tremblotassiez,t ʁ ɑ̃ b l ɔ t a s j e,T AA B L AO T AE S Y EH
tremblotassions,t ʁ ɑ̃ b l ɔ t a s j ɔ̃,T AA B L AO T AE S Y AO
tremblote,t ʁ ɑ̃ b l ɔ t,T AA B L AO T
tremblotent,t ʁ ɑ̃ b l ɔ t,T AA B L AO T
tremblotera,t ʁ ɑ̃ b l ɔ t ʁ a,T AA B L AO T AE
trembloterai,t ʁ ɑ̃ b l ɔ t ʁ e,T AA B L AO T EH
trembloteraient,t ʁ ɑ̃ b l ɔ t ʁ ɛ,T AA B L AO T EH
trembloterais,t ʁ ɑ̃ b l ɔ t ʁ ɛ,T AA B L AO T EH
trembloterait,t ʁ ɑ̃ b l ɔ t ʁ ɛ,T AA B L AO T EH
trembloteras,t ʁ ɑ̃ b l ɔ t ʁ ɑ,T AA B L AO T AA
trembloterez,t ʁ ɑ̃ b l ɔ t ʁ e,T AA B L AO T EH
trembloteriez,t ʁ ɑ̃ b l ɔ t ə ʁ j e,T AA B L AO T AX Y EH
trembloterions,t ʁ ɑ̃ b l ɔ t ə ʁ j ɔ̃,T AA B L AO T AX Y AO
trembloterons,t ʁ ɑ̃ b l ɔ t ʁ ɔ̃,T AA B L AO T AO
trembloteront,t ʁ ɑ̃ b l ɔ t ʁ ɔ̃,T AA B L AO T AO
tremblotes,t ʁ ɑ̃ b l ɔ t,T AA B L AO T
tremblotez,t ʁ ɑ̃ b l ɔ t e,T AA B L AO T EH
tremblotiez,t ʁ ɑ̃ b l ɔ t j e,T AA B L AO T Y EH
tremblotions,t ʁ ɑ̃ b l ɔ t j ɔ̃,T AA B L AO T Y AO
tremblotons,t ʁ ɑ̃ b l ɔ t ɔ̃,T AA B L AO T AO
tremblotâmes,t ʁ ɑ̃ b l ɔ t ɑ m,T AA B L AO T AA M
tremblotât,t ʁ ɑ̃ b l ɔ t ɑ,T AA B L AO T AA
tremblotâtes,t ʁ ɑ̃ b l ɔ t ɑ t,T AA B L AO T AA T
tremblotèrent,t ʁ ɑ̃ b l ɔ t ɛ ʁ,T AA B L AO T EH
trembloté,t ʁ ɑ̃ b l ɔ t e,T AA B L AO T EH
trempe,t ʁ ɑ̃ p,T AA P
tremper,t ʁ ɑ̃ p e,T AA P EH
trempette,t ʁ ɑ̃ p ɛ t,T AA P EH T
tremplin,t ʁ ɑ̃ p l ɛ̃,T AA P L EH
trempé,t ʁ ɑ̃ p e,T AA P EH
trench,t ʁ ɛ n t ʃ,T EH N T SH
trentaine,t ʁ ɑ̃ t ɛ n,T AA T EH N
trente,t ʁ ɑ̃ t,T AA T
trentenaire,t ʁ ɑ̃ t n ɛ ʁ,T AA T N EH
trentième,t ʁ ɑ̃ t j ɛ m,T AA T Y EH M
trenèl,t ʁ ə n ɛ l,T AX N EH L
tressaillir,t ʁ e s a j i ʁ,T EH S AE Y IH
tresse,t ʁ ɛ s,T EH S
tresser,t ʁ e s e,T EH S EH
tresser,t ʁ ɛ s e,T EH S EH
treuil,t ʁ œ j,T AE Y
treuiller,t ʁ œ j e,T AE Y EH
tri,t ʁ i,T IH
triade,t ʁ i j a d,T IH Y AE D
triades,t ʁ i j a d,T IH Y AE D
triadique,t ʁ i j a d i k,T IH Y AE D IH K
triadiques,t ʁ i j a d i k,T IH Y AE D IH K
triage,t ʁ i j a ʒ,T IH Y AE ZH
triangle,t ʁ i j ɑ̃ ɡ l,T IH Y AA G L
triangulaire,t ʁ i j ɑ̃ ɡ y l ɛ ʁ,T IH Y AA G L EH
triant,t ʁ i j ɑ̃,T IH Y AA
triaperturée,t ʁ i j a p ɛ ʁ t y ʁ e,T IH Y AE P EH T EH
trias,t ʁ i j ɑ,T IH Y AA
tribal,t ʁ i b a l,T IH B AE L
tribale,t ʁ i b a l,T IH B AE L
tribologie,t ʁ i b ɔ l ɔ ʒ i,T IH B AO L AO ZH IH
tribord,t ʁ i b ɔ ʁ,T IH B AO
tribraque,t ʁ i b ʁ a k,T IH B AE K
tribu,t ʁ i b y,T IH B
tribun,t ʁ i b œ̃,T IH B AE
tribunal,t ʁ i b y n a l,T IH B N AE L
tribunaux,t ʁ i b y n o,T IH B N OH
tribune,t ʁ i b y n,T IH B N
tribut,t ʁ i b y,T IH B
tricarboxylique,t ʁ i k a ʁ b ɔ k s i l i k,T IH K AE B AO K S IH L IH K
tricher,t ʁ i ʃ e,T IH SH EH
trichinose,t ʁ i k i n o z,T IH K IH N OH Z
trichlorée,t ʁ i k l ɔ ʁ e,T IH K L AO EH
trichomanie,t ʁ i ʃ ɔ m a n i,T IH SH AO M AE N IH
tricolore,t ʁ i k ɔ l ɔ ʁ,T IH K AO L AO
tricontinentale,t ʁ i k ɔ̃ t i n ɑ̃ t a l,T IH K AO T IH N AA T AE L
tricot,t ʁ i k o,T IH K OH
tricotage,t ʁ i k ɔ t a ʒ,T IH K AO T AE ZH
tricoter,t ʁ i k ɔ t e,T IH K AO T EH
tricots,t ʁ i k o,T IH K OH
trictrac,t ʁ i k t ʁ a k,T IH K T AE K
trictracs,t ʁ i k t ʁ a k,T IH K T AE K
tricycle,t ʁ i s i k l,T IH S IH K L
tridentine,t ʁ i d ɑ̃ t i n,T IH D AA T IH N
tridi,t ʁ i d i,T IH D IH
tridimensionnel,t ʁ i d i m ɑ̃ s j ɔ n ɛ l,T IH D IH M AA S Y AO N EH L
trief,t ʁ i j ɛ f,T IH Y EH F
trier,t ʁ i j e,T IH Y EH
trifluvien,t ʁ i f l y v j ɛ̃,T IH F L V Y EH
trifluvienne,t ʁ i f l y v j ɛ n,T IH F L V Y EH N
trijumelle,t ʁ i ʒ y m ɛ l,T IH ZH M EH L
trilingue,t ʁ i l ɛ̃ ɡ,T IH L EH G
trilingues,t ʁ i l ɛ̃ ɡ,T IH L EH G
trilinguisme,t ʁ i l ɛ̃ ɡ i s m,T IH L EH G IH S M
trillant,t ʁ i j ɑ̃,T IH Y AA
trille,t ʁ i j,T IH Y
trilles,t ʁ i j,T IH Y
trilliard,t ʁ i l j a ʁ,T IH L Y AE
trillion,t ʁ i l j ɔ̃,T IH L Y AO
trillés,t ʁ i j e,T IH Y EH
trilobite,t ʁ i l ɔ b i t,T IH L AO B IH T
trilobé,t ʁ i l ɔ b e,T IH L AO B EH
trilogie,t ʁ i l ɔ ʒ i,T IH L AO ZH IH
trimaran,t ʁ i m a ʁ ɑ̃,T IH M AE AA
trimardeur,t ʁ i m a ʁ d œ ʁ,T IH M AE D AE
trimbaler,t ʁ ɛ̃ b a l e,T EH B AE L EH
trimballe,t ʁ ɛ̃ b a l,T EH B AE L
trimballer,t ʁ ɛ̃ b a l e,T EH B AE L EH
trimer,t ʁ i m e,T IH M EH
trimestre,t ʁ i m ɛ s t ʁ,T IH M EH S T
tringla,t ʁ ɛ̃ ɡ l a,T EH G L AE
tringlai,t ʁ ɛ̃ ɡ l e,T EH G L EH
tringlaient,t ʁ ɛ̃ ɡ l ɛ,T EH G L EH
tringlais,t ʁ ɛ̃ ɡ l ɛ,T EH G L EH
tringlait,t ʁ ɛ̃ ɡ l ɛ,T EH G L EH
tringlant,t ʁ ɛ̃ ɡ l ɑ̃,T EH G L AA
tringlas,t ʁ ɛ̃ ɡ l ɑ,T EH G L AA
tringlasse,t ʁ ɛ̃ ɡ l a s,T EH G L AE S
tringlassent,t ʁ ɛ̃ ɡ l a s,T EH G L AE S
tringlasses,t ʁ ɛ̃ ɡ l a s,T EH G L AE S
tringlassiez,t ʁ ɛ̃ ɡ l a s j e,T EH G L AE S Y EH
tringlassions,t ʁ ɛ̃ ɡ l a s j ɔ̃,T EH G L AE S Y AO
tringle,t ʁ ɛ̃ ɡ l,T EH G L
tringlent,t ʁ ɛ̃ ɡ l,T EH G L
tringlera,t ʁ ɛ̃ ɡ l ə ʁ a,T EH G L AX AE
tringlerai,t ʁ ɛ̃ ɡ l ə ʁ e,T EH G L AX EH
tringleraient,t ʁ ɛ̃ ɡ l ə ʁ ɛ,T EH G L AX EH
tringlerais,t ʁ ɛ̃ ɡ l ə ʁ ɛ,T EH G L AX EH
tringlerait,t ʁ ɛ̃ ɡ l ə ʁ ɛ,T EH G L AX EH
tringleras,t ʁ ɛ̃ ɡ l ə ʁ ɑ,T EH G L AX AA
tringlerez,t ʁ ɛ̃ ɡ l ə ʁ e,T EH G L AX EH
tringleriez,t ʁ ɛ̃ ɡ l ə ʁ j e,T EH G L AX Y EH
tringlerions,t ʁ ɛ̃ ɡ l ə ʁ j ɔ̃,T EH G L AX Y AO
tringlerons,t ʁ ɛ̃ ɡ l ə ʁ ɔ̃,T EH G L AX AO
tringleront,t ʁ ɛ̃ ɡ l ə ʁ ɔ̃,T EH G L AX AO
tringlez,t ʁ ɛ̃ ɡ l e,T EH G L EH
tringliez,t ʁ ɛ̃ ɡ l i j e,T EH G L IH Y EH
tringlions,t ʁ ɛ̃ ɡ l i j ɔ̃,T EH G L IH Y AO
tringlons,t ʁ ɛ̃ ɡ l ɔ̃,T EH G L AO
tringlâmes,t ʁ ɛ̃ ɡ l ɑ m,T EH G L AA M
tringlât,t ʁ ɛ̃ ɡ l ɑ,T EH G L AA
tringlâtes,t ʁ ɛ̃ ɡ l ɑ t,T EH G L AA T
tringlèrent,t ʁ ɛ̃ ɡ l ɛ ʁ,T EH G L EH
tringlé,t ʁ ɛ̃ ɡ l e,T EH G L EH
trinquer,t ʁ ɛ̃ k e,T EH K EH
trinquet,t ʁ ɛ̃ k ɛ,T EH K EH
trio,t ʁ i j o,T IH Y OH
triolet,t ʁ i j ɔ l ɛ,T IH Y AO L EH
triolets,t ʁ i j ɔ l ɛ,T IH Y AO L EH
triomphe,t ʁ i j ɔ̃ f,T IH Y AO F
triompher,t ʁ i j ɔ̃ f e,T IH Y AO F EH
trioxyde,t ʁ i j ɔ k s i d,T IH Y AO K S IH D
trioxydes,t ʁ i j ɔ k s i d,T IH Y AO K S IH D
tripartite,t ʁ i p a ʁ t i t,T IH P AE T IH T
tripe,t ʁ i p,T IH P
tripes,t ʁ i p,T IH P
triphasé,t ʁ i f a z e,T IH F AE Z EH
triphtongue,t ʁ i f t ɔ̃ ɡ,T IH F T AO G
triple,t ʁ i p l,T IH P L
triplet,t ʁ i p l ɛ,T IH P L EH
triplé,t ʁ i p l e,T IH P L EH
tripolitaine,t ʁ i p ɔ l i t ɛ n,T IH P AO L IH T EH N
tripoter,t ʁ i p ɔ t e,T IH P AO T EH
trippante,t ʁ i p ɑ̃ t,T IH P AA T
triptote,t ʁ i p t ɔ t,T IH P T AO T
trique,t ʁ i k,T IH K
triskaidékaphobie,t ʁ i s k a j d e k a f ɔ b i,T IH S K AE Y D EH K AE F AO B IH
triskèle,t ʁ i s k ɛ l,T IH S K EH L
triso,t ʁ i z o,T IH Z OH
trisomie,t ʁ i z ɔ m i,T IH Z AO M IH
tristan,t ʁ i s t ɑ̃,T IH S T AA
triste,t ʁ i s t,T IH S T
tristement,t ʁ i s t ə m ɑ̃,T IH S T AX M AA
tristes,t ʁ i s t,T IH S T
tristesse,t ʁ i s t ɛ s,T IH S T EH S
tritagoniste,t ʁ i t a ɡ ɔ n i s t,T IH T AE G AO N IH S T
triton,t ʁ i t ɔ̃,T IH T AO
triumvirat,t ʁ i j ɔ m v i ʁ a,T IH Y AO M V IH AE
trivalent,t ʁ i v a l ɑ̃,T IH V AE L AA
trivalente,t ʁ i v a l ɑ̃ t,T IH V AE L AA T
trivial,t ʁ i v j a l,T IH V Y AE L
triviale,t ʁ i v j a l,T IH V Y AE L
triviales,t ʁ i v j a l,T IH V Y AE L
triviaux,t ʁ i v j o,T IH V Y OH
triœcie,t ʁ i j e s i,T IH Y EH S IH
trochantinienne,t ʁ ɔ k ɑ̃ t i n j ɛ n,T AO K AA T IH N Y EH N
trochin,t ʁ ɔ ʃ ɛ̃,T AO SH EH
trochléen,t ʁ ɔ k l e ɛ̃,T AO K L EH EH
trochléenne,t ʁ ɔ k l e ɛ n,T AO K L EH EH N
troglodyte,t ʁ ɔ ɡ l ɔ d i t,T AO G L AO D IH T
troglodytique,t ʁ ɔ ɡ l ɔ d i t i k,T AO G L AO D IH T IH K
trognon,t ʁ ɔ ɲ ɔ̃,T AO AO
troie,t ʁ w a,T W AE
trois,t ʁ w a,T W AE
trois,t ʁ w ɑ,T W AA
troisième,t ʁ w a z j ɛ m,T W AE Z Y EH M
troisième,t ʁ w ɑ z j ɛ m,T W AA Z Y EH M
troisièmement,t ʁ w a z j ɛ m m ɑ̃,T W AE Z Y EH M M AA
troisièmes,t ʁ w a z j ɛ m,T W AE Z Y EH M
troll,t ʁ ɔ l,T AO L
troller,t ʁ ɔ l e,T AO L EH
trolley,t ʁ ɔ l ɛ,T AO L EH
trombe,t ʁ ɔ̃ b,T AO B
tromblon,t ʁ ɔ̃ b l ɔ̃,T AO B L AO
trombone,t ʁ ɔ̃ b ɔ n,T AO B AO N
tromboner,t ʁ ɔ̃ b ɔ n e,T AO B AO N EH
trompa,t ʁ ɔ̃ p a,T AO P AE
trompe,t ʁ ɔ̃ p,T AO P
tromper,t ʁ ɔ̃ p e,T AO P EH
trompette,t ʁ ɔ̃ p ɛ t,T AO P EH T
trompettiste,t ʁ ɔ̃ p ɛ t i s t,T AO P EH T IH S T
trompeur,t ʁ ɔ̃ p œ ʁ,T AO P AE
trompeuse,t ʁ ɔ̃ p ø z,T AO P Z
tronc,t ʁ ɔ̃,T AO
troncation,t ʁ ɔ̃ k a s j ɔ̃,T AO K AE S Y AO
troncha,t ʁ ɔ̃ ʃ a,T AO SH AE
tronchai,t ʁ ɔ̃ ʃ e,T AO SH EH
tronchaient,t ʁ ɔ̃ ʃ ɛ,T AO SH EH
tronchais,t ʁ ɔ̃ ʃ ɛ,T AO SH EH
tronchait,t ʁ ɔ̃ ʃ ɛ,T AO SH EH
tronchant,t ʁ ɔ̃ ʃ ɑ̃,T AO SH AA
tronchas,t ʁ ɔ̃ ʃ ɑ,T AO SH AA
tronchasse,t ʁ ɔ̃ ʃ a s,T AO SH AE S
tronchassent,t ʁ ɔ̃ ʃ a s,T AO SH AE S
tronchasses,t ʁ ɔ̃ ʃ a s,T AO SH AE S
tronchassiez,t ʁ ɔ̃ ʃ a s j e,T AO SH AE S Y EH
tronchassions,t ʁ ɔ̃ ʃ a s j ɔ̃,T AO SH AE S Y AO
tronche,t ʁ ɔ̃ ʃ,T AO SH
tronchent,t ʁ ɔ̃ ʃ,T AO SH
troncher,t ʁ ɔ̃ ʃ e,T AO SH EH
tronchera,t ʁ ɔ̃ ʃ ʁ a,T AO SH AE
troncherai,t ʁ ɔ̃ ʃ ʁ e,T AO SH EH
troncheraient,t ʁ ɔ̃ ʃ ʁ ɛ,T AO SH EH
troncherais,t ʁ ɔ̃ ʃ ʁ ɛ,T AO SH EH
troncherait,t ʁ ɔ̃ ʃ ʁ ɛ,T AO SH EH
troncheras,t ʁ ɔ̃ ʃ ʁ ɑ,T AO SH AA
troncherez,t ʁ ɔ̃ ʃ ʁ e,T AO SH EH
troncheriez,t ʁ ɔ̃ ʃ ə ʁ j e,T AO SH AX Y EH
troncherions,t ʁ ɔ̃ ʃ ə ʁ j ɔ̃,T AO SH AX Y AO
troncherons,t ʁ ɔ̃ ʃ ʁ ɔ̃,T AO SH AO
troncheront,t ʁ ɔ̃ ʃ ʁ ɔ̃,T AO SH AO
tronches,t ʁ ɔ̃ ʃ,T AO SH
tronchez,t ʁ ɔ̃ ʃ e,T AO SH EH
tronchiez,t ʁ ɔ̃ ʃ j e,T AO SH Y EH
tronchions,t ʁ ɔ̃ ʃ j ɔ̃,T AO SH Y AO
tronchons,t ʁ ɔ̃ ʃ ɔ̃,T AO SH AO
tronchâmes,t ʁ ɔ̃ ʃ ɑ m,T AO SH AA M
tronchât,t ʁ ɔ̃ ʃ ɑ,T AO SH AA
tronchâtes,t ʁ ɔ̃ ʃ ɑ t,T AO SH AA T
tronchèrent,t ʁ ɔ̃ ʃ ɛ ʁ,T AO SH EH
